;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
165;798.242676;621.022400;155.559204;876.951355;693.073547;166.121521;;;;1118.078613;738.138855;416.915039;1112.362427;794.361206;213.314590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.441772;698.813110;154.308487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;796.135681;621.206726;157.333725;875.172729;693.473999;167.688126;;;;1116.862061;738.473511;417.080139;1110.584473;794.964233;214.166245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;794.103760;621.712341;159.218948;872.697510;694.075562;169.325119;;;;1115.858154;738.600098;417.520905;1108.513062;795.600586;214.264603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;791.735901;622.275635;161.544159;870.352295;694.611694;171.466980;;;;1114.046021;738.874084;417.928101;1105.881348;796.573425;214.815826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;789.228455;623.002075;163.405106;867.915222;695.137024;173.387039;;;;1112.473145;739.217529;417.755157;1104.035278;797.423279;215.394150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.389648;700.889099;163.496078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;786.516785;623.441711;165.384293;865.292175;695.604614;174.874252;;;;1111.000488;739.460571;418.112122;1101.230469;798.341248;216.126877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;783.777954;624.161560;167.429260;862.579407;696.441895;176.701675;;;;1109.348145;739.709290;418.515198;1098.917114;798.942505;216.470825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.256714;702.175537;168.094940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;780.666565;624.930603;169.231644;858.733032;697.050659;179.256882;;;;1107.818359;740.131470;418.803772;1096.571411;799.567200;217.059555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.362915;702.716553;170.099518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;777.776978;625.593384;171.178986;856.422607;697.765503;180.648499;;;;1106.279297;740.372559;419.018494;1093.222534;800.512634;217.729813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.212646;703.923401;173.228363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;774.591858;626.066528;173.092880;853.343811;698.252380;182.573746;;;;1104.333252;740.542419;419.186371;1090.485107;801.363953;218.295700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.453552;704.764587;176.169830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;771.096008;626.773621;174.634995;850.328735;698.932190;183.854614;;;;1102.503296;740.826233;419.604858;1088.013794;802.276367;219.150803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;719.280579;705.436951;178.127289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;767.626099;627.513977;176.651566;846.806274;699.531982;185.771515;;;;1101.131958;740.904053;420.106140;1084.338013;803.192627;219.630630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;716.060669;705.986633;180.073685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;764.407593;627.687012;178.855713;843.257080;700.038818;187.431213;;;;1099.005981;741.159058;420.203491;1080.948120;803.916931;220.571289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712.662231;706.470642;182.131317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;760.835327;628.691895;180.567459;839.904358;700.952087;189.011581;;;;1097.051758;741.475952;420.513000;1077.948975;804.504028;221.140839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;756.987976;629.403381;182.202682;836.280090;701.679199;190.920013;;;;1095.565918;741.611206;420.729767;1074.681274;805.405457;221.786804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;753.371033;630.311951;183.569534;831.782654;702.630859;192.605225;;;;1093.120972;741.868164;421.310791;1070.600586;806.377075;222.288147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;701.914001;708.377686;187.069321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;749.390198;631.089111;185.202271;828.523132;703.205505;193.940231;;;;1091.603027;741.803955;421.391663;1066.931396;807.239075;222.889206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.732239;708.988586;188.495514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;745.231750;631.775391;187.477921;824.484924;703.885742;195.156281;;;;1089.122192;742.125183;421.929871;1063.178955;807.822632;223.729187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;694.097534;710.083008;191.434631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;740.983032;632.324280;189.181656;820.523132;704.525940;196.414886;;;;1087.342041;742.178406;422.105347;1059.309692;808.481384;224.555313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690.145752;710.792664;193.037628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;737.033386;633.189758;190.676025;816.156982;705.483337;198.176056;;;;1085.069092;742.395081;422.677704;1055.058228;809.308960;224.975464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;686.149048;711.289612;194.342300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;732.942993;633.785095;192.070755;812.032104;706.411682;199.560974;;;;1082.592651;742.496704;422.689117;1051.529419;809.756958;225.809540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;682.048523;712.016968;195.709915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;728.806335;634.506042;193.645218;808.092590;707.432739;200.791733;;;;1080.546509;742.532349;423.496338;1047.455200;810.388672;226.452408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.945618;712.831909;197.032120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;724.478027;635.472717;195.148712;803.669800;707.991882;201.920151;;;;1078.228027;742.691040;423.677551;1043.432739;810.781982;227.212463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;719.898254;636.336487;196.872314;799.185547;708.651367;202.841385;;;;1075.869629;742.751160;424.224091;1039.649170;811.152466;228.047897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;669.235352;714.658142;199.974701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;715.538025;637.015625;197.784348;794.275818;709.564392;204.166077;;;;1073.295044;742.848389;424.326141;1034.664429;811.834473;228.440750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;664.594299;715.526001;201.187073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;710.936707;637.786438;199.171585;789.794800;710.351929;204.909103;;;;1071.342896;742.855347;425.144104;1030.579224;812.104431;229.364929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;659.812317;716.299561;202.519958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;706.227478;638.466736;200.049377;785.363159;711.300781;205.347183;;;;1068.162964;742.993835;425.276794;1026.268555;812.465088;230.035553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;654.619080;717.439209;204.202850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;701.730286;639.115051;200.892303;780.710815;712.083984;206.136078;;;;1066.208496;742.944031;425.739105;1021.599609;812.802307;230.694092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;649.694519;718.352661;205.689133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;697.004578;639.789185;201.634949;775.956421;712.592346;207.091034;;;;1063.437134;743.186890;426.535309;1017.528320;813.030396;231.571320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;645.047852;719.099182;206.751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;692.245117;640.343811;202.285522;771.586121;713.089844;207.618790;;;;1061.117432;743.072449;426.705078;1013.300903;813.215027;232.365631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;640.178589;719.721130;207.836380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;687.532532;640.979065;202.734406;766.776489;713.627747;208.322647;;;;1058.029785;743.233459;427.276947;1008.603638;813.423645;233.119751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635.224915;720.428772;208.653702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;682.857422;641.700684;203.080200;761.737976;714.278870;209.085602;;;;1055.502686;743.218445;427.876526;1003.880310;813.746582;234.009552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;631.557556;720.877136;207.701950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;677.939026;642.456482;203.686905;756.785950;714.839539;209.253616;;;;1052.627563;743.216736;427.989838;999.181091;813.886658;234.744019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;672.995850;643.254211;203.883942;751.799072;715.764832;209.231293;;;;1050.165039;743.162170;428.768311;994.459900;813.991028;235.398956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;668.106323;643.897705;203.883347;746.871155;716.277344;209.577805;;;;1047.358276;743.164124;429.377655;989.845032;814.064148;236.295532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;663.007813;644.931091;204.022903;741.860352;716.798218;210.019669;;;;1044.875122;743.091309;429.392761;985.566956;814.046387;237.165237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;657.811218;646.003540;204.645111;736.919434;717.627258;210.082047;;;;1041.612427;743.204224;430.280182;981.104492;813.980286;237.717834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;652.950928;647.172607;204.580780;732.089844;718.184631;210.308380;;;;1039.310181;742.944702;430.424194;976.505920;814.079041;238.660309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;601.619812;725.575745;209.228546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;648.086365;648.055969;204.593216;727.562866;718.886292;210.316971;;;;1036.128906;742.957825;430.881287;971.560181;814.394714;239.711990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;596.636169;726.104370;209.221695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;643.212341;648.747192;204.532898;722.945129;719.379700;210.317551;;;;1033.541870;742.794189;431.441895;966.669373;814.243408;240.368011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;638.266968;649.096191;204.361404;717.718872;720.012634;210.400375;;;;1030.657837;742.731567;431.398926;961.961182;814.110168;241.052933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;587.738342;727.047424;207.654922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;633.596252;649.408447;204.166397;712.922302;720.177979;210.243774;;;;1028.055054;742.566467;432.258698;957.469971;813.848206;241.871490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;582.178711;728.066528;207.907303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;628.985168;650.162292;204.194656;708.093628;720.867004;210.476089;;;;1025.042114;742.470459;432.532959;953.049561;813.472473;242.418854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;577.788269;728.378357;207.599533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;624.068726;650.502747;203.986511;703.494019;721.555542;210.084137;;;;1022.124207;742.197327;432.709564;948.497253;813.178955;243.001968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;573.389771;728.684692;207.085556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;619.461731;650.966309;203.557770;698.812927;721.801392;209.585663;;;;1018.874939;742.245544;433.156891;943.891968;812.981201;243.528839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;614.714050;651.116211;203.052216;693.902832;722.110229;209.070038;;;;1016.103516;741.770813;433.276398;939.162537;812.920715;244.313248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;610.094116;651.350159;202.626877;689.257874;722.339539;208.300858;;;;1013.372742;741.590454;433.879211;934.564087;812.612305;244.785019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560.211731;729.750549;204.770111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;605.838684;651.610657;201.739059;684.918945;722.394104;208.114548;;;;1010.307068;741.288879;433.888947;930.539978;812.244507;245.454453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;601.393188;651.773987;201.055176;680.573975;722.559875;207.546814;;;;1007.737183;741.042603;434.242340;926.074341;811.861450;246.283142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;550.500183;729.977295;203.975540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;596.910950;652.039734;200.328491;676.088928;722.562012;206.724030;;;;1004.141479;740.889587;434.492737;921.704163;811.348511;246.635727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;546.050964;730.202942;203.419250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;592.342712;652.120239;199.310577;671.562622;722.785706;206.199738;;;;1001.720581;740.479858;434.862457;917.246521;810.875549;247.171173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.365234;730.020813;202.729553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;588.291565;652.115173;198.242584;667.370117;722.724915;205.373703;;;;998.457886;740.365112;434.781525;913.359314;810.354675;247.982422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;537.559753;729.929321;201.758163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;584.190125;652.012451;197.402359;663.248657;722.734924;204.559280;;;;995.756714;740.015198;435.175995;909.060547;809.923889;248.200150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;533.773804;729.875610;200.245682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;580.118835;651.816711;196.086990;658.869324;722.738464;204.175430;;;;992.525269;739.699524;435.087555;904.860535;809.273804;248.653015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;576.403748;651.618958;194.716003;655.009644;722.648865;203.217682;;;;989.789795;739.120605;435.585083;901.255615;808.465210;249.504257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;524.807007;730.188782;199.083328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;572.418579;651.580750;193.583084;650.963989;722.633301;202.483871;;;;986.901489;738.754150;435.465271;896.651978;807.972290;249.884094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;568.445618;651.599548;192.541153;647.069092;722.551147;201.541763;;;;984.124817;738.435486;435.777649;892.742676;807.367126;250.273834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;517.241577;729.807800;196.470474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;564.725159;651.363525;191.294724;643.138367;722.303040;200.610657;;;;981.482971;738.116699;435.908325;889.601990;806.556091;250.685730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;513.001709;729.734192;195.772247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;561.113831;651.408081;189.901932;639.411987;722.081421;199.748016;;;;978.328186;737.738586;436.203003;885.527710;805.869446;251.108261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;509.537292;729.605713;194.420898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;557.650330;651.103149;187.893997;636.055786;721.947998;198.484344;;;;976.208435;737.298096;436.241272;881.951904;805.083069;251.610977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;554.383423;651.089722;186.312317;632.405762;721.559265;197.161850;;;;973.195435;736.880798;436.303680;877.792419;804.620056;251.781647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;502.342560;728.610779;192.110519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;550.645203;650.641418;184.801346;628.865417;721.273193;196.293030;;;;971.159485;736.156738;436.427185;874.721130;803.423706;251.993744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;547.480286;650.094177;182.624847;625.610657;720.969238;195.232605;;;;967.887878;735.825806;436.548035;871.429321;802.705933;252.315277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
