Präzision25
Date:,2025/04/16
Time:,10:59:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
319,825.699341,1237.105713,194.335968,717.169983,998.520569,157.434937,683.820801,912.130127,115.030220,,,,651.295959,909.324524,114.417336,,,,,,,,,,889.988159,1136.053589,263.994080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,825.126343,1237.110596,194.556259,717.111572,998.401306,157.391983,683.671448,912.136230,115.089073,,,,651.189941,909.330505,114.356903,,,,,,,,,,889.916870,1136.061279,263.953186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,825.489136,1237.016357,194.529831,716.986389,998.416321,157.287094,683.632813,912.154358,115.003853,,,,651.145508,909.238342,114.385201,,,,,,,,,,889.904907,1136.069214,263.958069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,825.699768,1236.979736,194.367920,716.933044,998.327087,157.440796,683.414124,912.052734,115.260628,,,,651.459778,909.403320,113.858688,,,,,,,,,,889.960693,1136.065063,263.980865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,825.574646,1236.932129,194.220947,716.849182,998.220215,157.414001,683.377258,911.984497,115.344719,,,,651.880859,909.669556,113.119240,,,,,,,,,,889.925354,1136.057007,263.922638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,825.393005,1236.917358,194.284790,717.002808,998.025085,157.513611,683.073730,911.855652,115.600075,,,,652.050659,910.071838,112.587456,,,,,,,,,,889.858521,1136.045532,263.975311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,825.496155,1236.845947,194.057434,716.959351,997.947998,157.483887,682.982666,911.820557,115.651276,,,,652.122375,910.174438,111.969551,,,,,,,,,,889.843750,1136.028687,263.987030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,825.382385,1236.802002,194.212540,716.649292,997.997437,157.209442,682.871521,911.654968,115.657745,,,,651.928772,910.030518,112.101128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,825.092529,1236.843384,194.298111,716.652222,997.901306,157.212204,682.847107,911.574768,115.481148,,,,651.750977,910.062622,112.295021,,,,,,,,,,,,,889.790100,1136.036377,263.960175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,824.832886,1236.775879,194.222168,716.588562,997.837341,157.203110,682.644836,911.644165,115.626747,,,,651.723145,910.091431,112.113106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,824.671570,1236.736938,194.174545,716.464417,997.806030,157.118805,682.518494,911.619202,115.690521,,,,651.628479,910.067383,112.086021,,,,,,,,,,,,,,,,889.710144,1136.011719,264.008850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,824.446777,1236.733398,194.106339,716.357910,997.760803,157.026184,682.400818,911.629761,115.829323,,,,651.554626,910.062439,112.068260,,,,,,,,,,,,,,,,889.710144,1136.011719,264.008850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,824.357849,1236.671387,194.004135,716.262207,997.728333,156.901810,682.261230,911.595764,115.832565,,,,651.330078,910.071777,112.028358,,,,,,,,,,,,,,,,889.750977,1135.995117,264.093262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,824.257202,1236.560669,193.847443,716.197021,997.682556,156.872498,682.080200,911.496582,115.711174,,,,651.281494,910.060791,112.014572,,,,,,,,,,,,,,,,889.667358,1135.975830,264.162018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,824.076172,1236.584961,193.814636,716.106323,997.602722,156.734283,682.001892,911.364075,115.713524,,,,651.214111,909.956116,112.076996,,,,,,,,,,,,,,,,889.622681,1135.972656,264.190216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,824.096497,1236.535400,193.807724,716.083801,997.549683,156.733231,681.844727,911.284790,115.729225,,,,651.114807,909.929138,112.080070,,,,,,,,,,,,,,,,889.492188,1135.965210,264.188751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,823.983826,1236.480103,193.752869,716.044922,997.573730,156.740631,681.750854,911.286926,115.690704,,,,650.831299,909.771790,112.453964,,,,,,,,,,,,,,,,889.471191,1135.879150,264.173645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,823.917053,1236.432739,193.814011,715.986938,997.490356,156.669449,681.661377,911.202881,115.654800,,,,650.543274,909.655640,112.720245,,,,,,,,,,,,,,,,889.490234,1135.845215,264.095367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,823.860596,1236.355591,193.736771,715.954773,997.415161,156.582748,681.671204,911.187805,115.632942,,,,650.826233,909.675110,112.255043,,,,,,,,,,,,,,,,889.514709,1135.847534,264.062347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,823.845581,1236.327759,193.533936,715.892517,997.385010,156.629562,681.529663,911.171692,115.569283,,,,650.681335,909.692139,112.323006,,,,,,,,,,,,,,,,889.436890,1135.836670,264.105225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,823.752991,1236.304077,193.386551,715.852234,997.259888,156.611282,681.468384,911.165771,115.539726,,,,650.394653,909.673706,112.380951,,,,,,,,,,,,,,,,889.343750,1135.839722,264.100861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,823.828186,1236.219604,193.466034,715.758118,997.155396,156.597000,681.617737,910.974976,115.582596,,,,650.145630,909.487854,112.588936,,,,,,,,,,,,,,,,889.366028,1135.751221,264.060852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,823.692200,1236.177856,193.425461,715.918701,997.131470,156.642700,681.268066,910.961975,115.363762,,,,650.040771,909.435730,112.629120,,,,,,,,,,,,,,,,889.427185,1135.723389,264.030396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,823.707031,1236.123291,193.320435,715.615356,997.083618,156.813797,681.087952,911.008240,115.347000,,,,649.861877,909.393677,112.696716,,,,,,,,,,,,,,,,889.379211,1135.726685,263.980774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,823.768921,1236.027588,193.249573,715.411865,997.018066,156.921600,681.039917,911.038330,115.255836,,,,649.630005,909.261353,112.944649,,,,,,,,,,,,,,,,889.389587,1135.721069,263.965240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,823.756653,1236.055664,193.333237,715.188049,997.107788,156.774597,681.012268,910.968079,115.182816,,,,648.922546,908.742371,114.045174,,,,,,,,,,,,,,,,889.245117,1135.800171,264.212402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,823.769653,1235.911865,193.362762,715.219543,996.919006,156.942581,680.939026,911.023438,115.135460,,,,648.640625,908.765991,114.123978,,,,,,,,,,,,,,,,889.306091,1135.645142,264.004456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,823.708069,1235.882935,193.323334,715.134705,996.837158,157.027222,680.780029,911.057068,115.166031,,,,648.774414,908.988220,113.639778,,,,,,,,,,,,,,,,889.431702,1135.597412,263.833221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,823.709595,1235.891968,193.301575,715.096069,996.842285,157.050644,680.624451,911.089111,115.121475,,,,648.955627,909.248108,112.978699,,,,,,,,,,,,,,,,889.224548,1135.668945,264.062897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,823.668518,1235.824585,193.253723,715.043579,996.795532,157.034225,680.530945,911.122925,115.088631,,,,649.174561,909.548035,112.416931,,,,,,,,,,,,,,,,889.255615,1135.526245,263.966583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,823.611694,1235.823364,193.108765,715.143250,996.698730,156.993668,680.589661,911.060730,115.081009,,,,649.303284,909.747742,111.890884,,,,,,,,,,,,,,,,889.292297,1135.491089,263.857056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,823.587585,1235.877441,193.140793,715.102356,996.675049,156.953033,680.553345,911.081665,115.044609,,,,649.254700,909.785156,111.766922,,,,,,,,,,,,,,,,889.209595,1135.482178,263.857208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,823.495972,1235.891235,193.138168,715.031189,996.684570,156.912155,680.206848,911.087891,115.190430,,,,649.095093,909.756836,111.803322,,,,,,,,,,,,,,,,889.215393,1135.458374,263.814240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,823.397217,1235.927612,193.021820,714.965271,996.685547,156.986313,680.026794,911.241760,115.178055,,,,648.885254,909.736023,111.666603,,,,,,,,,,,,,,,,889.245361,1135.460327,263.824738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,823.379944,1235.893799,193.113770,714.899719,996.657959,156.964874,679.952271,911.211121,115.171387,,,,648.738525,909.747742,111.639771,,,,,,,,,,,,,,,,889.167725,1135.441650,263.843170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,823.309387,1235.892944,193.143448,714.697876,996.637451,156.983566,679.784058,911.324463,115.161858,,,,648.715698,909.765198,111.521812,,,,,,,,,,,,,,,,889.199463,1135.459717,263.849335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,823.287354,1235.885010,193.116180,714.593079,996.609009,157.003250,679.609009,911.404541,115.127243,,,,648.646118,909.929077,111.260849,,,,,,,,,,,,,,,,889.134216,1135.441772,263.980957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,823.311523,1235.887451,193.101288,714.634033,996.625244,156.981155,679.346985,911.262451,115.342720,,,,648.565002,910.098572,111.124100,,,,,,,,,,,,,,,,889.128540,1135.446289,263.960785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,823.361755,1235.887573,193.009842,714.534790,996.598083,157.029541,679.173767,911.309937,115.353981,,,,648.351196,910.120483,111.156509,,,,,,,,,,,,,,,,889.235779,1135.441895,263.945740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,823.332336,1235.799072,192.774155,714.478027,996.616028,157.047974,679.026917,911.357300,115.358215,,,,648.332764,910.081604,110.656075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,823.374573,1235.870239,192.935989,714.428284,996.676086,157.018219,678.928650,911.500427,115.332176,,,,648.346802,910.247986,110.348404,,,,,,,,,,,,,,,,,,,889.159790,1135.451782,263.920197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,823.264893,1235.888672,193.018341,714.339661,996.650452,157.070404,678.766174,911.749146,115.629097,,,,648.502380,910.466736,109.920715,,,,,,,,,,,,,,,,,,,889.124512,1135.448730,264.096130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,823.314697,1235.896973,193.059982,714.186157,996.617554,157.061874,678.586914,911.822021,115.580574,,,,648.493103,910.591431,109.601830,,,,,,,,,,,,,,,,,,,889.195740,1135.434204,263.975769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,823.088440,1235.952881,193.254227,714.009949,996.683411,157.016373,678.454407,911.892944,115.622803,,,,648.337646,910.704224,109.577232,,,,,,,,,,,,,,,,,,,889.257629,1135.448853,263.955719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,823.183472,1235.815674,192.947525,713.970703,996.687195,157.076874,678.372192,912.061157,115.599762,,,,647.953125,910.781006,110.430283,,,,,,,,,,,,,,,,,,,889.221313,1135.457397,263.946503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,823.381653,1235.875854,192.971909,713.863342,996.656677,157.145889,678.134888,912.110901,115.637138,,,,647.343079,910.716064,111.168373,,,,,,,,,,,,,,,,,,,889.228943,1135.462036,264.009979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,823.338074,1235.901367,193.071548,713.681030,996.728577,157.165985,677.815491,912.200012,115.466850,,,,646.980530,910.686462,111.456306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,823.331543,1235.981323,193.079865,713.365784,996.718872,157.238602,677.579529,912.257202,115.362885,,,,646.727417,910.817322,111.653740,,,,,,,,,,,,,,,,,,,,,,889.215881,1135.553223,264.045563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,823.283936,1236.004517,193.063400,713.279114,996.816528,157.379974,677.385498,912.418945,115.307205,,,,646.577209,911.034241,111.666115,,,,,,,,,,,,,,,,,,,,,,889.290344,1135.584717,264.072784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,823.326965,1236.040283,193.087738,712.924316,997.018738,157.521851,677.203979,912.507935,115.275246,,,,646.554443,911.297913,111.191261,,,,,,,,,,,,,,,,,,,,,,889.322083,1135.581177,264.052032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,823.315979,1236.128052,193.117493,712.688538,997.148682,157.650864,677.003662,912.694885,115.181015,,,,646.631470,911.616638,110.814621,,,,,,,,,,,,,,,,,,,,,,889.331116,1135.583618,264.079102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,823.410828,1236.200684,193.280289,712.476318,997.315247,157.718567,676.808594,912.953430,115.333649,,,,646.587463,911.770935,110.716812,,,,,,,,,,,,,,,,,,,,,,889.366516,1135.608276,264.057129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,823.368591,1236.301147,193.282913,712.483337,997.400513,157.739594,676.693298,913.003296,115.247696,,,,646.512512,912.016907,110.782997,,,,,,,,,,,,,,,,,,,,,,889.318848,1135.709595,264.078094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,823.316772,1236.425537,193.359070,712.333984,997.575134,157.808990,676.674988,913.039978,115.264275,,,,646.378845,912.116699,110.872787,,,,,,,,,,,,,,,,,,,,,,889.417114,1135.755005,264.168976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,823.055725,1236.602051,193.597809,712.187927,997.726196,157.883835,676.934387,913.198730,115.072098,,,,646.362610,912.243469,110.617920,,,,,,,,,,,,,,,,,,,,,,889.432068,1135.838257,264.206390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,822.957031,1236.825439,193.775055,712.077454,997.876221,157.928635,677.124512,913.304626,114.721283,,,,646.378235,912.442688,110.475143,,,,,,,,,,,,,,,,,,,,,,889.482605,1135.874756,264.177063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,822.957153,1236.944092,193.925171,711.984375,998.135803,157.910141,676.922363,913.607300,114.813736,,,,646.316223,912.552673,110.556030,,,,,,,,,,,,,,,,,,,,,,889.558105,1135.945435,264.210968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,823.006653,1237.012695,193.975418,711.948486,998.323730,157.919312,676.380981,913.756775,115.139381,,,,646.189575,912.742737,110.593796,,,,,,,,,,,,,,,,,,,,,,889.585388,1135.971558,264.274963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,823.015686,1237.210938,194.042572,711.636230,998.537354,157.827148,676.658997,913.848511,114.880104,,,,645.704285,912.765930,111.149719,,,,,,,,,,,,,,,,,,,,,,889.578369,1136.068359,264.247620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,823.446106,1237.305176,193.891815,711.491455,998.749878,157.849106,676.799683,914.101501,114.813286,,,,645.759766,912.848694,110.939224,,,,,,,,,,,,,,,,,,,,,,889.579407,1136.155762,264.186920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,823.212585,1237.365356,194.064835,711.461304,998.925903,157.842804,676.819153,914.100342,114.788094,,,,646.024963,913.066589,110.456421,,,,,,,,,,,,,,,,,,,,,,889.680298,1136.186157,264.188446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,823.135681,1237.469238,194.247406,711.671814,998.922791,157.893036,676.269287,914.323547,114.949448,,,,646.162659,913.318237,110.066048,,,,,,,,,,,,,,,,,,,,,,889.703369,1136.261963,264.292480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,823.174927,1237.555176,194.485107,711.648926,999.111572,157.862488,676.195190,914.530151,115.094536,,,,646.304443,913.489746,109.891037,,,,,,,,,,,,,,,,,,,,,,889.782654,1136.278564,264.293549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,823.201599,1237.706665,194.606781,711.655396,999.254089,157.967422,676.222961,914.839722,115.216148,,,,646.256470,913.617310,109.808746,,,,,,,,,,,,,,,,,,,,,,889.800842,1136.361328,264.289551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,823.310547,1237.841675,194.761063,711.585327,999.387329,158.129639,676.264465,915.028198,115.204056,,,,646.307678,913.838501,109.747169,,,,,,,,,,,,,,,,,,,,,,889.825256,1136.468750,264.420807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,823.345947,1237.955322,194.879807,711.497437,999.570129,157.940536,676.652954,915.457520,114.783821,,,,646.242554,914.002380,109.655556,,,,,,,,,,,,,,,,,,,,,,889.784119,1136.445190,264.910889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,823.462585,1238.040039,195.045563,711.510437,999.725159,157.872040,676.767090,915.733948,114.625786,,,,646.358398,914.242554,109.383461,,,,,,,,,,,,,,,,,,,,,,889.716492,1136.436768,264.959198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,823.548889,1238.065430,195.152176,711.644470,999.767944,157.931274,676.601868,915.901489,114.717949,,,,646.070496,914.362915,109.679413,,,,,,,,,,,,,,,,,,,,,,889.062988,1136.209106,265.675171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,823.553894,1238.230713,195.267029,711.676392,999.937805,157.928528,676.481995,916.217712,114.511765,,,,645.732849,914.558960,110.004280,,,,,,,,,,,,,,,,,,,,,,889.457581,1136.474854,265.401794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,823.723511,1238.171021,195.643799,711.698730,1000.091248,158.124603,676.496643,916.267822,114.612885,,,,645.915222,914.722107,109.643852,,,,,,,,,,,,,,,,,,,,,,889.813721,1136.665649,264.968842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,823.998657,1238.314575,195.792038,711.865784,1000.085999,158.191650,676.085815,916.216064,115.053635,,,,646.170410,915.013000,109.310440,,,,,,,,,,,,,,,,,,,,,,889.963379,1136.666138,264.971375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,823.611572,1238.536743,196.029221,711.811157,1000.261108,158.099197,676.311279,916.572632,114.796867,,,,645.900940,915.139282,109.647507,,,,,,,,,,,,,,,,,,,,,,889.858459,1136.721802,265.021698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,823.462524,1238.661011,196.201813,711.986511,1000.309570,158.193893,675.912048,916.704956,114.976311,,,,645.672485,915.131226,109.876930,,,,,,,,,,,,,,,,,,,,,,889.780640,1136.732910,265.073517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,823.560425,1238.691528,196.273819,711.901001,1000.439941,158.142349,676.345703,916.848877,114.692520,,,,645.547363,915.304077,109.889938,,,,,,,,,,,,,,,,,,,,,,889.745972,1136.815918,265.118958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,823.661621,1238.759888,196.307541,712.155273,1000.389343,158.189438,676.072205,916.877075,114.949875,,,,645.487549,915.194397,110.114944,,,,,,,,,,,,,,,,,,,,,,889.794189,1136.827026,265.172119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,823.562683,1238.890259,196.425125,712.192505,1000.342407,158.264328,675.935791,916.964722,115.038025,,,,645.379395,915.147705,110.378448,,,,,,,,,,,,,,,,,,,,,,889.836792,1136.904541,265.239410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,823.518677,1238.986084,196.475449,712.002136,1000.555603,158.155045,676.195557,917.098633,114.733421,,,,645.414490,915.289001,110.534393,,,,,,,,,,,,,,,,,,,,,,889.818054,1136.925659,265.260529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,823.521790,1239.041504,196.524429,712.053223,1000.556946,158.226563,676.043152,917.131104,114.913956,,,,645.715393,915.288513,110.019165,,,,,,,,,,,,,,,,,,,,,,889.803467,1137.031982,265.222076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,823.494629,1239.131714,196.584412,711.838989,1000.722595,158.185135,676.459106,917.124573,114.717400,,,,645.689148,915.232300,110.347046,,,,,,,,,,,,,,,,,,,,,,889.811279,1137.053955,265.203735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,823.403870,1239.168701,196.646912,711.658936,1000.687500,158.319962,676.235107,917.086304,114.968521,,,,645.546997,915.203369,110.570419,,,,,,,,,,,,,,,,,,,,,,889.727966,1137.145508,265.194855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,823.323303,1239.226563,196.711044,711.544373,1000.773376,158.324310,676.120178,917.078857,115.052116,,,,645.578613,915.057556,110.782959,,,,,,,,,,,,,,,,,,,,,,889.763855,1137.152100,265.247803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,823.271057,1239.254883,196.761124,711.402710,1000.910156,158.347107,676.164368,917.036438,114.968613,,,,645.648254,914.911621,110.896240,,,,,,,,,,,,,,,,,,,,,,889.651672,1137.134033,265.253143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,823.247559,1239.302490,196.703796,711.283752,1000.990845,158.329010,676.741150,916.645447,115.365486,,,,645.738708,914.797058,111.043983,,,,,,,,,,,,,,,,,,,,,,889.650757,1137.125488,265.307892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
