Weight34
Date:,2025/04/22
Time:,16:07:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
334,545.325562,729.188416,142.093826,479.062439,652.150024,111.962944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.210205,775.915894,309.472900,,,,,,,,,,,,,,,,,,,,,,825.559814,804.958435,493.389099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.450684,721.862305,119.481712,,,,,,,,,,,,
335,545.286682,729.247314,141.472198,478.972076,652.175293,111.394547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.063171,775.907776,309.112823,,,,,,,,,,,,,,,,,,,,,,825.257935,804.981384,493.208008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.282776,721.699646,119.194260,,,,,,,,,,,,
336,545.277832,729.101929,141.034378,479.253387,652.413940,110.197922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.791931,775.824951,308.575531,,,,,,,,,,,,,,,,,,,,,,825.024658,804.892578,493.020477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.162872,721.606018,118.989769,,,,,,,,,,,,
337,545.167603,729.033691,140.680893,479.476959,652.783081,109.288223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.561890,775.911560,308.053833,,,,,,,,,,,,,,,,,,,,,,824.636108,804.928528,492.695160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.978149,721.437744,118.758003,,,,,,,,,,,,
338,544.985901,728.988525,140.416290,479.321075,652.932922,108.929199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.249512,775.917053,307.857086,,,,,,,,,,,,,,,,,,,,,,824.198792,804.859131,492.425446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.024567,721.367859,118.306862,,,,,,,,,,,,
339,544.971924,728.959106,140.122879,478.973785,652.909851,109.342506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.914429,775.834961,307.743591,,,,,,,,,,,,,,,,,,,,,,824.040710,804.732605,492.246552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,544.919250,729.005188,139.720856,479.146118,652.835571,108.654556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.758057,775.823792,307.444672,,,,,,,,,,,,,,,,,,,,,,823.766846,804.738403,492.121796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.243896,721.173950,116.552879,,,,,,,,,
341,544.907166,728.943604,139.456650,479.352966,652.905579,108.038666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.504333,775.861328,307.194092,,,,,,,,,,,,,,,,,,,,,,823.231567,804.719177,492.183594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.223785,721.117493,115.809021,,,,,,,,,
342,544.705017,728.966064,139.082092,479.294098,652.805725,107.859001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.284546,775.814453,307.128540,,,,,,,,,,,,,,,,,,,,,,822.611206,804.788574,492.357971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.185303,721.059631,115.178734,,,,,,,,,
343,544.725830,728.803406,138.524109,479.317230,652.899292,107.465584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.904053,775.771667,306.923767,,,,,,,,,,,,,,,,,,,,,,822.097778,804.722534,492.342102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.009583,721.123535,114.547462,,,,,,,,,
344,544.481567,728.809998,138.302887,479.148285,652.553101,106.723610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.036194,775.859375,306.693878,,,,,,,,,,,,,,,,,,,,,,821.947144,804.725464,492.082733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.921906,721.069702,114.269020,,,,,,,,,
345,544.122864,728.810181,138.064331,478.980530,652.380066,106.122169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.965942,775.898926,306.541443,,,,,,,,,,,,,,,,,,,,,,821.768250,804.729736,491.506256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.748535,721.077087,114.061623,,,,,,,,,
346,544.013550,728.876465,137.423004,478.695801,651.858704,105.941597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.717468,775.879761,306.324158,,,,,,,,,,,,,,,,,,,,,,821.579163,804.797852,491.334229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.516968,721.101624,113.899628,,,,,,,,,
347,543.883423,728.882507,136.942154,478.377777,651.584473,106.111931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.505432,775.902222,306.140778,,,,,,,,,,,,,,,,,,,,,,821.332275,804.768494,491.083191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.382477,721.124939,113.751663,,,,,,,,,
348,543.844543,728.802124,136.545395,478.247101,651.627991,106.057152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.464905,775.790283,305.930939,,,,,,,,,,,,,,,,,,,,,,820.958435,804.720093,490.717224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.246521,721.150146,113.428261,,,,,,,,,
349,543.793213,728.814026,136.238602,478.107483,651.684570,105.803329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.320618,775.701538,305.636963,,,,,,,,,,,,,,,,,,,,,,820.693970,804.735413,490.508636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.614166,721.120422,112.883003,,,,,,,,,
350,543.894958,728.730225,135.938736,478.070343,651.774231,105.315926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.150635,775.626648,305.398254,,,,,,,,,,,,,,,,,,,,,,820.447815,804.688721,490.314484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.779419,721.104919,112.035332,,,,,,,,,
351,544.150635,728.591003,135.507507,478.350159,652.311646,104.249634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.986694,775.546265,305.203705,,,,,,,,,,,,,,,,,,,,,,820.307800,804.600281,490.103058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.824249,721.135437,111.256050,,,,,,,,,
352,544.153137,728.540527,135.173279,478.394501,652.734497,103.464363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.841431,775.520264,304.979980,,,,,,,,,,,,,,,,,,,,,,820.115051,804.645020,489.911377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.776703,721.279358,110.765457,,,,,,,,,
353,544.086304,728.514709,134.922577,478.322296,652.732605,103.263374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.666504,775.461243,304.762360,,,,,,,,,,,,,,,,,,,,,,820.048340,804.629517,489.738068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.656677,721.362488,110.391037,,,,,,,,,
354,544.082886,728.490967,134.614304,478.073090,652.515564,103.496712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.563110,775.351440,304.528656,,,,,,,,,,,,,,,,,,,,,,820.169189,804.456909,489.274872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.442505,721.443787,109.902092,,,,,,,,,
355,544.101685,728.408569,134.284378,477.957306,652.441833,103.438644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.438965,775.205139,304.095520,,,,,,,,,,,,,,,,,,,,,,820.000977,804.356201,489.028442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.289368,721.474304,109.590889,,,,,,,,,
356,544.011719,728.303589,133.877457,477.892761,652.558899,103.116150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.330078,775.128418,303.905762,,,,,,,,,,,,,,,,,,,,,,819.712708,804.274536,488.843994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.161865,721.575378,109.496269,,,,,,,,,
357,543.807678,728.111023,133.478607,477.623260,652.437073,102.760254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.076172,775.063416,303.759369,,,,,,,,,,,,,,,,,,,,,,819.433472,804.260864,488.610626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.291779,721.563660,109.266235,,,,,,,,,
358,543.811829,728.224121,133.208710,477.555603,652.359924,102.134346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.090393,775.018372,303.505981,,,,,,,,,,,,,,,,,,,,,,819.116333,804.186768,488.562653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.043365,721.695740,109.222565,,,,,,,,,
359,543.789124,728.128662,132.942017,477.469513,652.371643,101.788216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.539490,774.855469,302.650208,,,,,,,,,,,,,,,,,,,,,,818.875061,804.164612,488.516846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.132599,721.704773,109.026848,,,,,,,,,
360,543.713989,728.154724,132.697403,477.303131,652.360657,101.789139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.141052,774.839172,302.568115,,,,,,,,,,,,,,,,,,,,,,818.361694,804.060120,488.673309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.840057,721.752625,108.929726,,,,,,,,,
361,543.661438,728.186462,132.121933,477.212311,652.335815,101.431335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.269836,774.648987,302.185760,,,,,,,,,,,,,,,,,,,,,,817.838684,803.987366,488.612732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.624146,721.786194,108.872513,,,,,,,,,
362,543.617554,728.102051,131.823212,477.233307,652.362793,100.941650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.220337,774.550720,301.968506,,,,,,,,,,,,,,,,,,,,,,817.756775,803.913818,488.280060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.865143,721.768188,108.420769,,,,,,,,,
363,543.566711,728.138184,131.510300,476.809631,651.967346,101.482605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.992432,774.657104,301.605164,,,,,,,,,,,,,,,,,,,,,,817.640381,803.809937,488.022003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.039337,721.780457,107.922462,,,,,,,,,
364,543.356323,728.212158,131.320755,476.518341,651.768433,101.576157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.766907,774.636353,301.343414,,,,,,,,,,,,,,,,,,,,,,818.115723,803.612793,487.804016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.269989,721.890747,107.781082,,,,,,,,,
365,543.264160,728.144958,131.059311,476.430298,651.678772,101.216988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.662109,774.523926,301.213562,,,,,,,,,,,,,,,,,,,,,,817.894958,803.631165,487.419250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.169891,721.848877,107.202881,,,,,,,,,
366,543.267029,728.083557,130.783218,476.363525,651.754883,100.864784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.570496,774.413086,301.059937,,,,,,,,,,,,,,,,,,,,,,817.610535,803.672241,487.044464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.108826,721.855225,106.657455,,,,,,,,,
367,543.340393,727.939209,130.457062,476.315643,651.766541,100.627716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.412842,774.229614,300.856873,,,,,,,,,,,,,,,,,,,,,,817.280640,803.630371,486.822266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.103516,721.887390,106.253471,,,,,,,,,
368,543.388062,727.801147,130.106857,476.225250,651.758667,100.392227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.258667,774.151184,300.688782,,,,,,,,,,,,,,,,,,,,,,817.082581,803.590332,486.491547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.002686,721.788696,105.610931,,,,,,,,,
369,543.391785,727.706055,129.678452,476.294037,651.691467,100.028358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.122864,774.053772,300.512482,,,,,,,,,,,,,,,,,,,,,,816.825439,803.646973,486.379120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.863800,721.826233,105.027946,,,,,,,,,
370,543.576599,727.541138,129.409973,476.480713,651.753479,98.889755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.956421,773.914673,300.404633,,,,,,,,,,,,,,,,,,,,,,816.593933,803.569946,486.303162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.787750,721.861572,104.785858,,,,,,,,,
371,543.637634,727.410461,129.102615,476.737183,652.006653,98.433296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.839050,773.773926,300.272430,,,,,,,,,,,,,,,,,,,,,,816.396851,803.552368,486.231415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.671570,721.874207,104.707436,,,,,,,,,
372,543.724670,727.436462,128.826599,476.462433,652.049805,98.960175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.709595,773.592529,300.149902,,,,,,,,,,,,,,,,,,,,,,816.115906,803.508179,486.092407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.556641,721.992859,104.721016,,,,,,,,,
373,543.739685,727.480713,128.745270,476.233337,652.146545,99.177834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.563293,773.375122,299.785370,,,,,,,,,,,,,,,,,,,,,,815.907410,803.444763,485.905792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.518585,722.188782,104.769157,,,,,,,,,
374,543.647888,727.554260,128.435776,475.966980,651.998108,99.602722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.478394,773.355591,299.608002,,,,,,,,,,,,,,,,,,,,,,815.739136,803.521301,485.811493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.518219,722.408569,104.784676,,,,,,,,,
375,543.682922,727.531433,128.223724,475.789368,651.999756,99.713142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.446655,773.287598,299.512634,,,,,,,,,,,,,,,,,,,,,,815.553894,803.483154,485.633972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.447784,722.612915,104.757187,,,,,,,,,
376,543.734375,727.447510,128.066574,475.680115,652.097473,99.786392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.393982,773.288086,299.409363,,,,,,,,,,,,,,,,,,,,,,815.345886,803.467163,485.496857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.329163,722.832764,104.671455,,,,,,,,,
377,543.639465,727.386353,127.880775,475.696320,652.036865,99.680099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.292847,773.244995,299.266632,,,,,,,,,,,,,,,,,,,,,,815.093750,803.519836,485.423706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.302979,722.853699,104.653389,,,,,,,,,
378,543.735779,727.278748,127.763908,475.885193,652.118835,99.318169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.203186,773.136658,299.249512,,,,,,,,,,,,,,,,,,,,,,814.907471,803.540405,485.350494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.362427,722.836182,104.723816,,,,,,,,,
379,543.771362,727.189453,127.631828,475.488098,651.987610,99.308815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.115295,773.149048,299.093018,,,,,,,,,,,,,,,,,,,,,,814.747742,803.462952,485.250763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.290100,722.928589,104.710609,,,,,,,,,
380,543.771362,727.106323,127.503326,475.312469,651.830200,99.480949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.088074,773.085205,298.963654,,,,,,,,,,,,,,,,,,,,,,814.374329,803.484863,485.088654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.347626,722.937744,104.756035,,,,,,,,,
381,543.814026,726.982788,127.427719,475.405823,651.841919,99.147285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.242310,772.919434,298.546417,,,,,,,,,,,,,,,,,,,,,,814.145020,803.512695,485.031036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.287018,722.850464,104.701950,,,,,,,,,
382,543.715149,727.006348,127.344223,475.297913,651.788208,99.329758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.867188,773.044006,298.431061,,,,,,,,,,,,,,,,,,,,,,813.965332,803.515503,484.907318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.277435,722.923645,104.696373,,,,,,,,,
383,543.750305,727.023743,127.238876,475.082581,651.645630,99.540665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.777527,773.165771,298.325531,,,,,,,,,,,,,,,,,,,,,,813.954224,803.502380,484.881042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.244934,722.954590,104.746628,,,,,,,,,
384,543.735901,726.934875,127.223129,474.995575,651.566223,99.642395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.945679,773.042969,297.978729,,,,,,,,,,,,,,,,,,,,,,813.714844,803.538269,484.819763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.249878,722.948303,104.757004,,,,,,,,,
385,543.742065,726.941406,127.127228,475.007813,651.493774,99.677635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.950317,772.909241,297.737640,,,,,,,,,,,,,,,,,,,,,,813.409058,803.685364,484.677246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.235016,722.950256,104.765778,,,,,,,,,
386,543.780762,726.827942,127.029007,475.133362,651.631775,99.240242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.112854,772.859985,297.395660,,,,,,,,,,,,,,,,,,,,,,813.951660,803.429932,484.244720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.229187,722.951233,104.771202,,,,,,,,,
387,543.740601,726.899536,126.638748,475.223541,651.740112,98.990738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.095093,772.788879,297.197388,,,,,,,,,,,,,,,,,,,,,,813.521790,803.611389,484.306458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.240387,722.945984,104.747787,,,,,,,,,
388,543.756165,726.928833,126.561516,475.008820,651.531433,99.286713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.075500,772.755493,297.090179,,,,,,,,,,,,,,,,,,,,,,813.124268,803.670654,484.376984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.229126,722.949829,104.750099,,,,,,,,,
389,543.855591,726.817261,126.510460,475.109558,651.610596,99.225449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.053345,772.741821,296.960632,,,,,,,,,,,,,,,,,,,,,,813.019409,803.650452,484.240204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.220154,723.040649,104.773994,,,,,,,,,
390,544.010986,726.807617,126.429077,475.141144,651.624573,99.082420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.011597,772.748047,296.799591,,,,,,,,,,,,,,,,,,,,,,812.950745,803.731689,484.019562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.226563,723.144165,104.799744,,,,,,,,,
391,544.093079,726.806152,126.309189,475.147430,651.623901,99.048531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.060669,772.787292,296.706970,,,,,,,,,,,,,,,,,,,,,,813.011353,803.896179,483.539429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.233704,723.150391,104.786942,,,,,,,,,
392,544.116272,726.782898,126.297050,475.137665,651.613892,99.073044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.508789,772.526733,296.412994,,,,,,,,,,,,,,,,,,,,,,813.173157,804.001587,483.261047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.258331,723.228943,104.781372,,,,,,,,,
393,544.228394,726.683655,126.159386,475.332245,651.781311,98.835983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.682373,772.484314,296.161469,,,,,,,,,,,,,,,,,,,,,,813.482971,804.009888,482.890472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.317444,723.238342,104.852486,,,,,,,,,
394,544.444153,726.637817,125.957977,475.495361,651.873352,98.545723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.167236,773.018616,296.092407,,,,,,,,,,,,,,,,,,,,,,813.541931,804.029724,483.106384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.339478,723.331726,104.841263,,,,,,,,,
395,544.682434,726.609802,125.778442,475.528961,651.858154,98.444046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.560791,772.602356,296.032593,,,,,,,,,,,,,,,,,,,,,,813.266968,804.094116,482.938171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.369781,723.341309,104.819031,,,,,,,,,
396,544.722046,726.757629,125.470589,475.171051,651.605164,99.264503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.507874,772.789612,295.742218,,,,,,,,,,,,,,,,,,,,,,813.202515,804.190918,482.868713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.443268,723.415466,104.843056,,,,,,,,,
397,544.837524,726.741150,125.098793,475.047150,651.442261,99.549965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.465027,772.768005,295.661957,,,,,,,,,,,,,,,,,,,,,,813.222595,804.207214,482.704132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.468719,723.512817,104.869263,,,,,,,,,
398,545.188049,726.601929,124.738838,475.435120,651.666870,98.859131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.553589,772.790222,295.592987,,,,,,,,,,,,,,,,,,,,,,813.359497,804.294800,482.750763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.462769,723.611694,104.889496,,,,,,,,,
399,545.268799,726.616699,124.568008,475.896301,651.846008,98.221092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.632019,772.644470,295.522461,,,,,,,,,,,,,,,,,,,,,,813.142334,804.378052,482.634857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.524353,723.710571,104.909286,,,,,,,,,
400,545.394897,726.516602,124.470757,475.801025,651.934937,98.206306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.655823,772.602783,295.423126,,,,,,,,,,,,,,,,,,,,,,813.031006,804.377930,482.665039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.529053,723.733948,104.816750,,,,,,,,,
401,545.279175,726.558777,124.390167,475.743286,651.923828,98.294441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.690918,772.519287,295.428986,,,,,,,,,,,,,,,,,,,,,,812.860596,804.465393,482.713837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.567566,723.722473,104.753571,,,,,,,,,
402,545.263367,726.611145,124.304718,475.727661,651.832764,98.308739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.734436,772.484741,295.381958,,,,,,,,,,,,,,,,,,,,,,812.819702,804.471375,482.756958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.646393,723.807739,104.692711,,,,,,,,,
403,545.213623,726.597046,124.218742,475.743683,651.870728,98.204002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.737915,772.371033,295.335236,,,,,,,,,,,,,,,,,,,,,,812.668579,804.393066,483.092224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.611511,723.830200,104.685394,,,,,,,,,
