;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
159;;;;;;;1089.378174;822.315857;188.388504;1094.048096;806.588989;279.541840;;;;;;;821.567261;614.349548;123.673271;;;;;;;;;;;;;;;;;;;;;;;;;877.822449;696.804443;106.287369;;;;;;;759.227112;681.725891;124.300621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;;;;1089.138428;822.483948;188.500107;1093.506226;806.744812;279.791382;;;;;;;821.470520;614.751282;123.565071;;;;;;;;;;;;;;;;;;;;;;;;;877.494446;696.538696;106.777512;;;;;;;759.195313;681.626282;124.199654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;;;;1088.647461;822.706116;188.798309;1093.092407;806.873596;280.006378;;;;;;;821.362976;614.961426;123.470772;;;;;;;;;;;;;;;;;;;;;;;;;877.149780;696.419189;107.061378;;;;;;;759.109985;681.457520;124.106628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;;;;1088.164795;822.957336;189.108475;1092.588989;806.979614;280.319458;;;;;;;821.168030;614.912842;123.533813;;;;;;;;;;;;;;;;;;;;;;;;;876.987244;696.321411;107.152214;;;;;;;758.957581;681.451416;124.016342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;;;;1087.833984;823.139038;189.280060;1092.313721;807.105652;280.314941;;;;;;;821.028076;614.939026;123.620255;;;;;;;;;;;;;;;;;;;;;;;;;876.848511;696.240112;107.134254;;;;;;;758.849854;681.336670;123.696457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;;;;1087.597656;823.260193;189.356766;1092.092896;807.125488;280.335754;;;;;;;820.881775;614.961548;123.779541;;;;;;;;;;;;;;;;;;;;;;;;;876.730713;696.184448;107.263123;;;;;;;758.692200;681.226868;123.512321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;;;;1087.273315;823.477783;189.549881;1091.916382;807.247070;280.373962;;;;;;;820.564148;615.024658;124.072243;;;;;;;;;;;;;;;;;;;;;;;;;876.576660;696.166565;107.520729;;;;;;;758.586609;681.131775;123.307686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;;;;1087.003296;823.723267;189.789307;1091.546875;807.372437;280.280273;;;;;;;820.428223;615.109802;124.266594;;;;;;;;;;;;;;;;;;;;;;;;;876.331604;696.183594;107.721031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;;;;1086.730103;823.933411;189.881882;1090.939209;807.550537;280.377014;;;;;;;820.237549;615.214783;124.400436;;;;;;;;;;;;;;;;;;;;;;;;;876.433594;696.343750;107.713203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;;;;1086.431763;824.201294;190.152069;1090.326172;807.668518;280.520050;;;;;;;819.854919;615.525269;124.820183;;;;;;;;;;;;;;;;;;;;;;;;;876.288513;696.477356;108.662674;;;;;;;;;;758.115967;680.701416;122.202057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;;;;1085.848145;824.489807;190.188324;1089.563477;807.808594;280.682312;;;;;;;819.361572;615.843262;125.029236;;;;;;;;;;;;;;;;;;;;;;;;;875.538879;696.677124;109.566811;;;;;;;;;;757.399963;680.691223;122.495033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;;;;1085.336304;824.762634;190.562119;1088.752686;807.964417;280.986725;;;;;;;818.943115;616.063965;125.209770;;;;;;;;;;;;;;;;;;;;;;;;;875.067627;696.744202;109.969391;;;;;;;;;;756.881592;680.807068;122.871185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;;;;1084.721558;825.116150;190.894623;1087.963135;808.101135;280.883087;;;;;;;818.444458;615.786011;125.530838;;;;;;;;;;;;;;;;;;;;;;;;;874.756653;696.767639;109.954956;;;;;;;;;;756.352661;680.918396;123.182640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;;;;1084.171387;825.463440;191.167389;1087.530518;808.121338;280.853943;;;;;;;817.936035;615.901062;125.712334;;;;;;;;;;;;;;;;;;;;;;;;;874.583496;696.802673;109.848274;;;;;;;;;;755.746460;680.937073;123.402313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;;;;1083.760864;825.807983;191.321533;1087.163818;808.282410;280.930939;;;;;;;817.336304;616.264526;125.514992;;;;;;;;;;;;;;;;;;;;;;;;;874.323059;696.756958;109.849632;;;;;;;;;;755.279602;681.128906;123.577278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;;;;1083.336182;826.037720;191.482376;1086.580933;808.508179;281.166870;;;;;;;816.816223;616.633240;125.521553;;;;;;;;;;;;;;;;;;;;;;;;;873.942078;696.771057;110.211311;;;;;;;;;;754.767761;681.332520;123.604424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;;;;1082.859741;826.361938;191.747406;1085.931152;808.667847;281.566376;;;;;;;816.237244;616.935730;126.023140;;;;;;;;;;;;;;;;;;;;;;;;;873.250122;696.781372;110.858833;;;;;;;;;;754.204346;681.562866;123.382095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;;;;1082.255005;826.655273;191.987671;1085.258667;808.820496;281.950775;;;;;;;815.364258;617.148193;126.446304;;;;;;;;;;;;;;;;;;;;;;;;;872.390503;696.853027;111.604210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;;;;1081.351318;827.036743;192.510895;1084.546387;809.106262;282.275116;;;;;;;814.204407;617.536987;127.820618;;;;;;;;;;;;;;;;;;;;;;;;;871.753784;697.012329;111.964294;;;;;;;;;;;;;753.426270;682.086060;123.486420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;;;;1080.740967;827.363770;192.817368;1083.818237;809.237427;282.256287;;;;;;;813.343140;617.818237;128.930786;;;;;;;;;;;;;;;;;;;;;;;;;871.270386;697.094421;112.530807;;;;;;;;;;;;;752.946838;682.482544;124.464478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;;;;1080.114990;827.742126;193.031708;1083.009277;809.431213;282.224518;;;;;;;812.542786;617.864319;129.957764;;;;;;;;;;;;;;;;;;;;;;;;;871.014465;697.274109;113.046524;;;;;;;;;;;;;751.548645;682.948303;125.177742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;;;;1079.520508;827.981384;193.249710;1081.913940;809.688599;282.394135;;;;;;;812.071289;618.354675;131.026733;;;;;;;;;;;;;;;;;;;;;;;;;870.291992;697.746155;113.797043;;;;;;;;;;;;;750.085022;683.197388;126.006050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;;;;1078.856323;828.268127;193.479187;1080.807251;809.903687;282.691284;;;;;;;811.183167;619.177856;132.314850;;;;;;;;;;;;;;;;;;;;;;;;;869.406067;698.066284;114.581238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;;;;1077.867065;828.715271;193.913330;1079.878540;810.216858;282.962982;;;;;;;810.209595;619.803101;133.503937;;;;;;;;;;;;;;;;;;;;;;;;;868.417725;698.324463;115.750732;;;;;;;;;;;;;;;;748.701477;684.353577;127.370964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;;;;1076.911377;829.119690;194.225159;1079.223633;810.350830;282.992554;;;;;;;809.181274;620.295410;134.786774;;;;;;;;;;;;;;;;;;;;;;;;;867.110413;698.502075;117.347809;;;;;;;;;;;;;;;;747.909912;685.087219;128.440277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;;;;1075.986816;829.358215;194.450180;1078.577637;810.498352;283.212158;;;;;;;807.643982;620.825684;136.393829;;;;;;;;;;;;;;;;;;;;;;;;;865.578735;698.865051;118.404572;;;;;;;;;;;;;;;;746.917480;685.691345;129.478760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;;;;1075.008789;829.761902;194.519348;1077.364502;810.770508;283.697968;;;;;;;806.233276;621.119446;137.465546;;;;;;;;;;;;;;;;;;;;;;;;;864.358276;699.571655;119.146255;;;;;;;;;;;;;;;;745.173645;685.904358;130.911636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;;;;1073.704102;830.233093;195.064301;1075.890747;810.964783;284.099823;;;;;;;805.234253;621.990173;138.686798;;;;;;;;;;;;;;;;;;;;;;;;;863.135620;700.508118;120.600510;;;;;;;;;;;;;;;;743.796631;686.308350;132.630112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;;;;1072.680176;830.555542;195.427872;1074.915161;811.048706;283.816986;;;;;;;803.688904;622.681763;140.513672;;;;;;;;;;;;;;;;;;;;;;;;;861.452454;700.838989;121.301453;;;;;;;;;;;;;;;;742.606384;686.744141;133.890930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;;;;1071.604736;830.895813;195.435318;1074.100220;811.156189;283.616974;;;;;;;802.092407;623.196106;141.633087;;;;;;;;;;;;;;;;;;;;;;;;;859.645813;701.148987;122.159409;;;;;;;;;;;;;;;;741.300781;687.200623;134.786453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;;;;1070.259277;831.248718;195.556870;1072.486572;811.599121;284.223541;;;;;;;800.742981;623.649597;142.928543;;;;;;;;;;;;;;;;;;;;;;;;;858.307922;701.799805;122.827118;;;;;;;;;;;;;;;;738.992554;687.791321;136.566757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;;;;1068.760254;831.481812;196.297409;1071.084473;811.709229;284.474579;;;;;;;798.835083;624.370361;144.860153;;;;;;;;;;;;;;;;;;;;;;;;;856.590820;702.291443;123.927895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;;;;1067.289063;831.746948;196.328415;1070.503174;811.688599;284.535309;;;;;;;797.159790;624.745361;146.390869;;;;;;;;;;;;;;;;;;;;;;;;;854.335266;702.771729;125.367325;;;;;;;;;;;;;;;;;;;735.582764;689.104980;139.396622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;;;;1065.565552;832.026245;196.611923;1068.860962;811.855103;284.779846;;;;;;;794.900330;624.818542;148.030991;;;;;;;;;;;;;;;;;;;;;;;;;852.823364;703.407227;126.190483;;;;;;;;;;;;;;;;;;;732.861145;689.466797;140.811554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;;;;1063.823486;832.176392;196.946198;1066.883423;812.124756;284.964600;;;;;;;792.764465;625.208008;149.512360;;;;;;;;;;;;;;;;;;;;;;;;;850.454956;704.117676;127.770004;;;;;;;;;;;;;;;;;;;731.132996;690.013000;142.851746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;;;;;1062.250366;832.402344;197.046448;1065.682861;812.123535;284.636047;;;;;;;790.182678;626.302795;150.871323;;;;;;;;;;;;;;;;;;;;;;;;;847.313171;705.286926;129.003387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;;;;1060.357788;832.783325;197.307983;1064.200562;812.335449;285.054291;;;;;;;788.056885;626.952026;152.415955;;;;;;;;;;;;;;;;;;;;;;;;;845.679443;705.480530;130.135208;;;;;;;;;;;;;;;;;;;;;;726.190308;691.265442;146.830063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;;;;1058.247437;832.919067;197.577301;1062.660889;812.465027;285.776978;;;;;;;785.874573;627.970825;153.364594;;;;;;;;;;;;;;;;;;;;;;;;;842.463135;705.999512;131.940125;;;;;;;;;;;;;;;;;;;;;;724.280212;692.174011;147.739182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;;;;1056.225952;833.238220;198.006470;1061.146240;812.480286;285.447327;;;;;;;783.049377;628.246338;155.570816;;;;;;;;;;;;;;;;;;;;;;;;;840.090698;706.544250;133.094284;;;;;;;;;;;;;;;;;;;;;;721.583679;693.018677;149.244293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;;;;1054.148193;833.507568;198.301178;1058.926758;812.649231;285.656311;;;;;;;780.185425;628.981750;157.310471;;;;;;;;;;;;;;;;;;;;;;;;;836.528870;707.694214;134.316895;;;;;;;;;;;;;;;;;;;;;;719.163574;694.032471;151.204300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;;;;1051.552490;833.752014;198.553452;1057.454468;812.695618;286.196716;;;;;;;777.017456;629.798218;158.905441;;;;;;;;;;;;;;;;;;;;;;;;;834.290710;708.198059;136.023590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;;;;1049.379883;834.113831;198.804962;1056.140503;812.807068;286.596710;;;;;;;774.079590;630.551147;160.842453;;;;;;;;;;;;;;;;;;;;;;;;;831.512756;708.643494;136.828964;;;;;;;;;;;;;;;;;;;;;;;;;712.703308;695.693298;155.258713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;;;;;1046.645752;834.351440;199.104080;1053.496094;812.939392;286.764954;;;;;;;771.101929;631.116760;162.606781;;;;;;;;;;;;;;;;;;;;;;;;;828.151428;710.083435;137.795105;;;;;;;;;;;;;;;;;;;;;;;;;709.930115;696.831787;156.821518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;;;;;;;1044.305298;834.710999;199.378113;1051.923950;812.973022;286.554108;;;;;;;767.900574;631.970337;163.893372;;;;;;;;;;;;;;;;;;;;;;;;;824.717468;710.542175;139.806961;;;;;;;;;;;;;;;;;;;;;;;;;706.838135;697.759521;158.425568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;;;;;;;1041.343506;834.948120;199.505951;1049.744629;813.135071;287.375641;;;;;;;764.397949;633.412903;165.531418;;;;;;;;;;;;;;;;;;;;;;;;;821.114929;711.510742;140.773483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;;;;;;;1038.843018;835.213257;199.735977;1047.735718;813.142090;287.227112;;;;;;;760.780090;634.918884;167.024460;;;;;;;;;;;;;;;;;;;;;;;;;818.327942;712.180603;141.865189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;;;;;;;1035.721191;835.465637;199.802368;1045.281738;813.355164;287.188080;;;;;;;757.747131;636.147217;169.047333;;;;;;;;;;;;;;;;;;;;;;;;;814.547607;712.675232;143.058762;;;;;;;;;;;;;;;;;;;;;;;;;;;;696.643250;701.091370;162.460983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;;;;;;;1032.850830;835.741150;200.104065;1043.369629;813.212891;287.912537;;;;;;;753.796936;636.830627;170.892670;;;;;;;;;;;;;;;;;;;;;;;;;811.089783;713.804810;144.257721;;;;;;;;;;;;;;;;;;;;;;;;;;;;692.863953;702.227966;164.027344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;;;;;;;1029.885376;835.895386;200.353027;1040.942627;813.365601;288.075989;;;;;;;749.994995;637.801758;172.328827;;;;;;;;;;;;;;;;;;;;;;;;;807.048950;714.997986;144.972900;;;;;;;;;;;;;;;;;;;;;;;;;;;;689.101868;703.293640;165.230286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;;;;;;;1027.012329;836.004028;200.690079;1038.441406;813.302917;288.221954;;;;;;;745.958740;638.851074;173.852386;;;;;;;;;;;;;;;;;;;;;;;;;803.284607;715.555603;146.510590;;;;;;;;;;;;;;;;;;;;;;;;;;;;685.567139;704.421143;166.054489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;;;;1023.808044;836.088318;200.971313;1036.268555;813.276672;288.473816;;;;;;;742.224121;639.997009;175.743729;;;;;;;;;;;;;;;;;;;;;;;;;800.231995;715.783447;147.330536;;;;;;;;;;;;;;;;;;;;;;;;;;;;681.958862;705.568726;167.043549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;;;;;;;1020.587585;836.167603;201.318207;1033.335327;813.366211;288.084839;;;;;;;738.419189;641.146729;177.377640;;;;;;;;;;;;;;;;;;;;;;;;;796.126648;716.892761;148.509445;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.794617;706.582214;167.906754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;;;;;;;1017.440674;836.465942;201.504684;1031.086426;813.344788;288.571289;;;;;;;734.293274;642.366028;179.249496;;;;;;;;;;;;;;;;;;;;;;;;;791.809143;717.880066;149.966171;;;;;;;;;;;;;;;;;;;;;;;;;;;;674.290222;707.697815;168.816895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;;;;1013.987061;836.271912;202.076248;1028.324341;813.131897;288.510864;;;;;;;730.460266;643.824158;180.814850;;;;;;;;;;;;;;;;;;;;;;;;;788.109985;719.201050;150.475967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;;;;1010.679810;836.551880;201.898560;1025.752930;813.081421;288.892853;;;;;;;726.427490;644.401550;182.319595;;;;;;;;;;;;;;;;;;;;;;;;;784.754028;719.693604;150.936096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;;;;;1007.562927;836.788818;202.055313;1023.084839;812.934814;288.788177;;;;;;;722.254211;645.218018;183.810898;;;;;;;;;;;;;;;;;;;;;;;;;780.711670;720.158325;152.120621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;;;;1003.694214;836.798401;202.367203;1020.216370;812.923767;289.363983;;;;;;;718.450806;646.160767;185.124344;;;;;;;;;;;;;;;;;;;;;;;;;776.285706;720.771851;153.340744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;658.916565;712.021423;174.608566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;;;;;1000.448486;836.891357;202.888382;1017.594482;812.784790;289.523254;;;;;;;714.161865;647.064087;186.372360;;;;;;;;;;;;;;;;;;;;;;;;;773.011902;721.026001;154.359085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;654.431885;712.910217;176.131027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;;;;;;;997.050720;836.951843;202.876968;1014.546753;812.791077;289.713593;;;;;;;710.123474;647.956665;187.780930;;;;;;;;;;;;;;;;;;;;;;;;;769.240112;721.316589;154.883682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;650.414429;713.796326;177.632401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
