;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
351;566.700684;736.913757;136.643311;498.724304;659.666199;108.475250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.914551;727.978333;127.807358;811.317139;840.464417;265.934570;925.380371;836.807251;375.414368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;566.352051;736.762939;135.997070;498.341125;659.850220;107.770515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.301147;728.381470;127.225220;810.714172;840.215332;265.443329;924.771729;836.591492;374.708679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;565.694519;736.718872;135.228027;497.557587;659.987915;106.824944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.007202;728.741821;126.234726;810.118164;839.917236;264.856384;924.198120;836.419800;374.317535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;565.421631;736.774658;134.006027;496.888519;659.993652;106.111916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.932770;729.063843;125.062607;809.464722;839.721191;264.338715;924.225891;835.958130;373.539032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;565.210632;736.707275;133.353485;496.397186;660.150940;105.811195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.640625;729.372131;124.222771;809.070435;839.616577;263.744354;924.334290;835.654480;372.899689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;564.529358;736.833374;132.966507;496.138367;660.351929;105.304184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.445099;729.574646;123.738190;808.667542;839.398865;263.332153;923.770081;835.375732;372.149841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;563.922363;736.790649;132.598633;495.455627;660.540588;104.686714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.983093;729.820801;123.215004;808.440430;839.262024;262.724884;923.094055;835.255493;371.674286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;563.260986;736.664124;132.055008;494.386932;660.458862;104.702927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.560028;730.167908;122.590965;807.827209;838.985718;262.052429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;563.002319;736.661560;131.328262;493.813934;660.384644;104.136688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.269135;730.488220;121.968620;807.273682;838.712158;261.572784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;562.784790;736.736267;130.390732;493.662628;660.509460;103.733826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.973450;730.873962;121.139679;806.931824;838.445801;261.187592;;;;921.898376;834.986694;370.961853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;562.475281;736.739075;129.665543;493.242615;660.568787;103.108299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.903839;731.088745;120.276031;806.868652;838.106689;260.903992;;;;921.240845;834.844727;370.545319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;561.974060;736.502258;128.857239;492.949097;660.894531;101.871346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.615967;731.207031;119.701584;807.185608;837.542542;260.131073;;;;920.497620;834.651550;370.193024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;561.953186;736.499756;128.241821;492.195496;660.768555;101.865265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;807.232117;837.179626;259.463684;;;;919.971191;834.528503;369.948517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;561.749695;736.412415;127.755936;491.564545;660.608154;101.863266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;806.850952;836.985840;259.026062;;;;919.110718;834.479309;369.760071;434.183807;731.610718;119.450333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;561.398376;736.344788;127.333229;491.194214;660.597961;101.762863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;918.427368;834.341553;369.693634;433.658569;731.642578;119.382736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;561.023804;736.238281;127.081909;490.820526;660.652954;101.481972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;918.188354;834.286804;369.339172;433.298462;731.717712;119.292587;805.725037;836.512878;258.021210;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;560.470215;736.197083;126.784157;490.357697;660.641174;101.420120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.808044;834.105835;368.677429;433.079559;731.911072;118.337448;804.822754;836.474304;258.183960;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;559.725281;736.226196;126.017136;489.542816;660.532898;101.226540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.510559;834.118164;368.245392;432.488007;732.098145;117.650322;804.342468;836.433533;257.988983;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;559.310913;736.301697;125.443275;488.742889;660.404480;101.074722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.210510;834.014404;367.811615;431.707001;732.162292;117.199379;804.114685;836.282349;257.848358;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;558.643188;736.236145;125.238731;488.312256;660.136047;100.617790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.912964;833.799866;367.400665;431.152344;732.201050;117.000435;803.654968;836.150513;257.412689;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;558.068726;736.224243;125.083542;487.918976;660.422180;100.166267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.747833;732.198181;116.625893;802.923157;836.193176;257.250519;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;557.441895;736.214661;125.037170;487.238312;660.234558;100.511246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.474884;732.217957;116.310982;802.257996;836.109497;257.111969;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;557.008118;736.133728;124.697044;486.764709;660.061829;100.648140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;801.834717;835.853271;256.785004;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;556.576721;736.175476;124.351677;486.213104;659.962280;100.259880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;801.368713;835.746704;256.615082;429.311890;732.238098;115.621597;;;;;;;;;;;;;;;;;;;;;;;;
375;555.981812;736.009216;124.090828;485.788452;659.883545;99.987526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800.886169;835.547913;256.633362;428.713226;732.208496;115.620903;914.823059;833.385681;366.459290;;;;;;;;;;;;;;;;;;;;;
376;555.580444;735.840088;123.955620;485.259430;659.762939;99.952820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800.407227;835.353455;256.760284;428.325684;732.063965;115.696617;913.648071;833.562744;366.824127;;;;;;;;;;;;;;;;;;;;;
377;555.160156;735.609375;123.835281;484.804260;659.428467;99.750198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.833801;835.158142;256.664185;428.005890;731.954041;114.453033;913.036194;833.830994;366.313141;;;;;;;;;;;;;;;;;;;;;
378;554.719238;735.282349;123.804520;484.572968;659.315674;99.465027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.787476;834.707336;256.416168;427.753632;731.682800;113.801598;912.746033;833.831787;365.863556;;;;;;;;;;;;;;;;;;;;;
379;554.231567;735.015320;123.769737;484.311829;659.186340;99.561546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.628479;834.484070;256.104187;427.170715;731.291687;113.454681;912.490967;833.928223;365.424377;;;;;;;;;;;;;;;;;;;;;
380;553.833008;734.729187;123.431526;483.921844;658.755737;99.632248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.277527;834.274963;255.823410;426.572540;730.976807;113.006226;912.210876;833.934753;365.299164;;;;;;;;;;;;;;;;;;;;;
381;553.350769;734.347900;123.149467;483.373077;657.998230;100.253029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.059143;834.073425;255.591461;426.234711;730.714233;112.780952;912.011719;833.956848;365.181335;;;;;;;;;;;;;;;;;;;;;
382;552.918762;733.991821;122.649002;483.019073;657.363403;100.423004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.937256;730.361206;112.595215;911.746338;833.971802;364.897552;;;;;;;;;;;;;;;;;;;;;
383;552.633850;733.677795;122.518730;482.875153;656.941223;100.312263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.797974;729.802307;112.415627;912.284668;833.754639;364.385101;;;;;;;;;;;;;;;;;;;;;
384;552.468018;733.375793;122.323952;482.817627;656.562012;100.068451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.617676;729.185181;112.250145;912.519409;833.514587;363.834290;797.972168;833.632446;255.307053;;;;;;;;;;;;;;;;;;
385;552.229065;733.077576;121.962463;483.101807;656.187683;98.908676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.350769;728.380432;112.175407;;;;796.240540;833.971802;256.124115;;;;;;;;;;;;;;;;;;
386;551.999084;732.772766;121.860146;483.293884;655.669556;98.080147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.119080;727.705872;112.228172;;;;795.555603;833.807251;256.499512;;;;;;;;;;;;;;;;;;
387;551.780212;732.464294;121.797935;483.232819;655.005127;97.635704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.724548;727.127136;112.199753;;;;795.000427;833.741882;256.499878;;;;;;;;;;;;;;;;;;
388;551.491699;731.984070;121.624619;483.286377;654.503662;97.383759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.511230;726.483032;112.027344;;;;794.660889;833.518494;256.378723;;;;;;;;;;;;;;;;;;
389;551.369690;731.450378;121.210915;482.903625;653.921814;96.844284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.318542;725.634155;111.675644;;;;794.399658;833.316711;256.192688;;;;;;;;;;;;;;;;;;
390;551.201782;731.049927;120.546181;482.815033;653.622742;95.488976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.112213;724.843323;111.298332;;;;794.083557;833.197815;256.082520;;;;;;;;;;;;;;;;;;
391;551.034729;730.448730;120.027458;483.145325;653.445923;94.035599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.014771;724.198730;111.257538;;;;793.761902;833.024597;256.091431;909.399902;833.471924;363.535278;;;;;;;;;;;;;;;
392;550.744507;730.025818;119.867897;483.350311;653.143738;93.068764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.937469;723.682617;110.890694;;;;793.479370;832.863220;256.016144;909.044373;833.612305;363.432495;;;;;;;;;;;;;;;
393;550.413391;729.647583;119.650314;483.319611;652.621155;92.360214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.898529;723.103394;110.394775;;;;793.169373;832.576477;255.891449;;;;;;;;;;;;;;;;;;
394;550.239990;729.331421;119.418419;483.161957;652.197083;91.629234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.707733;722.354675;109.746590;;;;792.866394;832.281677;255.864670;;;;908.123108;833.851807;363.869629;;;;;;;;;;;;
395;550.058044;728.840149;118.881767;482.746002;651.616272;90.607887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.676727;721.667908;108.746590;;;;792.584473;831.969666;255.892929;;;;907.823425;833.934265;363.910278;;;;;;;;;;;;
396;549.942078;728.199524;118.408081;482.924072;651.533569;89.015274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.621613;721.265320;108.173439;;;;792.259949;831.515076;256.002594;;;;907.532776;833.961914;364.129700;;;;;;;;;;;;
397;549.823181;727.696106;117.796715;483.158569;651.447449;87.489136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.631073;720.851929;107.531357;;;;791.931335;831.169800;256.115662;;;;907.262695;833.978088;364.253387;;;;;;;;;;;;
398;549.863037;727.194397;117.301933;483.362335;651.229736;86.078094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.615967;720.544006;106.697540;;;;791.468689;830.838379;256.166809;;;;907.093628;833.976929;364.415466;;;;;;;;;;;;
399;550.415527;726.691284;116.290009;482.950134;650.579956;85.404892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.513672;720.330811;105.198647;;;;791.198730;830.521179;256.201324;;;;906.994263;833.942261;364.654572;;;;;;;;;;;;
400;550.563965;726.474426;115.440933;482.773499;650.381958;84.656456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.814178;720.393127;103.906982;;;;791.002441;830.232788;256.118530;;;;906.703979;833.958130;364.712433;;;;;;;;;;;;
401;550.591248;726.331116;114.848053;482.874725;650.269775;84.613670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.035553;720.714233;103.379196;;;;791.034241;829.883057;256.087952;;;;906.722595;833.741028;364.904388;;;;;;;;;;;;
402;550.449768;726.567017;114.371048;483.428711;650.557556;83.742134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.914948;720.879456;102.890427;;;;790.932556;829.549194;256.034912;;;;906.660217;833.682617;364.898804;;;;;;;;;;;;
403;550.428711;726.778809;113.873405;483.588501;650.802429;83.205116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.885437;721.076233;102.703911;;;;790.319946;829.341919;256.356537;;;;906.539490;833.591431;364.912445;;;;;;;;;;;;
404;550.462158;726.885315;113.176186;483.474670;650.747375;83.084053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.896545;829.129272;256.634033;;;;906.285583;833.469666;364.944611;;;;;;;;;;;;
405;550.669128;726.869812;112.722229;483.335266;650.625305;83.178017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.851318;828.675354;256.727783;;;;906.096619;833.396057;364.940948;;;;;;;;;;;;
406;550.818726;726.736450;112.311256;483.045166;650.298096;83.715874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.722107;828.407654;256.657959;;;;905.872742;833.288269;364.938385;;;;;;;;;;;;
407;550.983337;726.533936;111.905090;482.844360;650.153259;83.816483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.694092;828.116760;256.562927;;;;905.641418;833.226501;364.914703;;;;;;;;;;;;
408;551.017456;726.411255;111.539665;482.761353;650.256836;83.709862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.789917;827.864563;256.414337;;;;905.542419;833.193176;364.883789;;;;;;;;;;;;
409;550.995361;726.313721;111.444687;482.723663;650.314636;83.572128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.715698;827.624634;256.327423;;;;905.460632;833.157349;364.808075;;;;;;;;;;;;
410;550.964722;726.290649;111.440033;482.725006;650.236694;83.528519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.701416;827.466614;256.270935;;;;905.460449;833.097839;364.712982;;;;;;;;;;;;
411;550.930054;726.217407;111.308167;482.626587;650.118530;83.526901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.625671;827.256042;256.206848;;;;905.388611;833.095947;364.565186;;;;;;;;;;;;
412;550.925781;726.096008;111.193810;482.460999;650.088501;83.528946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.603394;827.133850;256.158356;;;;905.327148;833.207764;364.465240;;;;;;;;;;;;
413;550.984070;726.007935;111.139763;482.465149;650.027405;83.493088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.505493;827.016174;256.209503;;;;905.316101;833.219604;364.378937;;;;;;;;;;;;
414;551.001404;725.881409;111.049187;482.486542;649.970703;83.278053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.425964;826.796021;256.280518;;;;;;;;;;;;;;;;;;
415;550.961548;725.786072;110.902214;482.495667;649.904114;82.999245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.290222;826.662781;256.282227;;;;;;;;;;;;;;;;;;
416;551.059631;725.779419;110.794243;482.584229;649.873596;82.850792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.229126;826.559204;256.282043;;;;;;;424.079193;721.187317;102.638451;;;;;;;;;
417;551.071472;725.702698;110.671181;482.481262;649.809570;82.891418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.132813;826.362183;256.251862;;;;;;;;;;;;;;;;;;
418;551.129028;725.778564;110.596115;482.525055;649.805603;82.868622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.122986;826.225891;256.247345;;;;;;;;;;;;;;;;;;
419;551.154358;725.787231;110.529350;482.473267;649.847412;82.819588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.060547;826.107117;256.318237;;;;;;;;;;424.063660;721.296143;102.726089;;;;;;
420;551.122498;725.781372;110.434578;482.540161;649.786438;82.771431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.095154;825.985474;256.292908;;;;;;;;;;424.058716;721.293579;102.706490;;;;;;
421;551.159668;725.785706;110.377357;482.568329;649.822021;82.692490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.170410;825.894348;256.401611;;;;;;;;;;424.060822;721.292969;102.701180;;;;;;
422;551.236816;725.784363;110.239792;482.614624;649.826416;82.708168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.179199;825.633301;256.310242;;;;;;;;;;424.053619;721.292053;102.692841;;;;;;
