Weight10
Date:,2025/04/15
Time:,13:43:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
394,802.324097,817.549927,395.779602,483.038452,657.449036,88.999710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.550537,703.090027,101.614136,,,,762.241455,878.878357,244.248657,532.405212,742.193848,113.891823,,,
395,801.851929,817.633667,395.929596,482.899536,657.485962,89.121231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.330597,703.194336,101.564789,,,,762.116150,878.992432,244.172501,532.187683,742.251709,113.981537,,,
396,801.483154,817.746094,396.068634,482.680023,657.340881,89.277588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.171295,703.270020,101.480911,,,,762.145325,878.936523,243.977829,531.960815,742.308350,113.949600,,,
397,801.152710,817.762878,396.108246,482.546631,657.122253,89.608063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.881104,703.387939,101.428940,,,,762.065063,878.919250,243.766434,531.809692,742.373413,114.058212,,,
398,801.112244,817.736938,395.995972,482.365326,657.103760,89.705612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.623749,703.612488,100.988472,,,,761.857361,879.026917,243.742310,531.577454,742.476746,114.066917,,,
399,801.057068,817.707397,396.003998,482.237488,657.139282,89.639961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.542816,703.745422,100.777077,,,,761.567627,879.170471,243.755829,531.406067,742.561401,114.152214,,,
400,800.754089,817.784851,395.681946,482.116882,657.160767,89.590393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.444061,703.713440,100.955109,,,,761.104858,879.323608,243.779007,531.208496,742.560059,114.090179,,,
401,800.721313,817.771912,395.262299,481.983734,657.143127,89.582039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.256897,703.815796,100.818428,,,,760.591187,879.511963,243.945374,530.988953,742.585205,114.090240,,,
402,800.483521,817.919434,395.142670,481.823486,657.248535,89.527901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.242035,704.067078,100.250275,,,,760.275452,879.571045,243.974762,530.878723,742.641541,114.120560,,,
403,800.188965,818.120239,395.165161,481.707520,657.293030,89.474564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.228851,704.143188,99.906487,,,,760.008362,879.702637,244.050430,530.778198,742.760925,114.139580,,,
404,799.849426,818.179626,395.185577,481.241211,657.296753,89.349174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.120605,704.261597,99.600853,,,,759.832947,879.947205,243.580566,530.628845,742.806091,114.149437,,,
405,799.633911,818.310120,395.160889,480.979218,657.298706,89.214333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.076324,704.484619,99.291855,,,,759.599670,880.040527,243.318954,530.400513,742.836609,114.045418,,,
406,799.533936,818.512573,395.063507,480.967560,657.449890,89.135605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.969360,704.622070,99.113068,,,,759.550842,880.001038,243.792847,530.236084,742.900330,114.001434,,,
407,799.428345,818.570190,394.994873,481.223450,657.577393,88.596458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.800659,704.722595,98.956200,,,,759.326172,880.084351,244.047577,530.065796,743.056885,113.967110,,,
408,799.253113,818.671326,394.989441,481.120148,657.634460,88.260277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.605408,704.848206,98.758987,,,,759.227661,880.183289,243.847809,529.941406,743.111755,113.867416,,,
409,799.051819,818.813965,394.921967,480.854675,657.612183,88.377853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.512024,705.009521,98.405807,,,,759.185974,880.229614,243.872635,529.811157,743.142273,113.814728,,,
410,798.886719,818.843567,394.947357,480.467285,657.512939,88.449013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.481506,705.059265,98.105927,,,,759.006775,880.231384,243.887772,529.590942,743.126831,113.692375,,,
411,798.690125,818.988037,394.902740,480.340240,657.487488,88.239357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.389191,705.075989,97.867332,,,,758.837646,880.279480,243.958801,529.445496,743.128967,113.576385,,,
412,798.534363,819.116089,394.875702,480.480255,657.462891,87.833397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.325989,704.980286,97.715820,,,,758.689331,880.172241,244.087540,529.331909,742.960938,113.664818,,,
413,798.500549,819.175720,395.036621,480.563568,657.384705,87.407463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.295471,704.860474,97.606331,,,,758.487610,880.215576,244.158646,529.291687,742.968384,113.663757,,,
414,798.430420,819.253296,395.080231,480.579956,657.361450,87.078789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.257111,704.756287,97.457382,,,,758.294128,880.247375,244.191742,529.258911,742.930908,113.421997,,,
415,798.344299,819.379761,395.049652,480.614075,657.290466,86.962692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.947815,704.511963,97.439659,,,,758.108826,880.229797,244.022385,529.268005,742.782349,113.345535,,,
416,798.283997,819.387878,395.134399,480.706543,657.129761,86.857941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.751984,704.380371,97.528114,,,,758.027466,880.291504,243.876831,529.186890,742.693054,113.194611,,,
417,798.163025,819.481873,395.129517,480.789948,656.894104,86.589531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.887421,704.229431,97.279663,,,,757.843872,880.320435,243.855545,529.146606,742.468933,113.040154,,,
418,798.109802,819.537048,395.339233,480.900055,656.654907,86.362167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.972748,704.048401,96.927467,,,,757.649536,880.383545,243.844330,529.163086,742.267517,112.891426,,,
419,798.003967,819.573059,395.314850,480.926727,656.459778,86.158646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.897430,703.739014,96.555092,,,,757.628845,880.342712,243.818100,529.149902,742.153259,112.788017,,,
420,797.852051,819.683472,395.330841,480.936310,656.168030,85.885628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.752716,703.422180,96.483147,,,,757.487366,880.288147,243.735031,529.050903,741.938232,112.626427,,,
421,797.781006,819.679993,395.475311,481.016632,655.861145,85.700790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.626740,703.108398,96.472076,,,,757.262878,880.285706,243.787521,528.911987,741.765503,112.641106,,,
422,797.670471,819.676819,395.558777,480.802734,655.520325,85.505814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.455750,702.691711,96.546280,,,,756.831970,880.203857,243.975922,528.734497,741.704590,112.427597,,,
423,797.564087,819.706543,395.649139,481.031158,655.178711,84.930565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.533173,702.390442,96.842072,,,,756.216248,880.180420,244.337509,528.479919,741.499084,112.144203,,,
424,797.520996,819.639954,395.684326,481.199677,655.122681,84.704987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.505432,702.265320,96.897026,,,,755.649353,880.134155,244.546814,528.577454,741.344177,112.032547,,,
425,797.390686,819.703735,395.874359,481.121002,655.111633,84.623405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.477295,702.182495,96.888809,,,,755.175476,880.177307,244.349167,528.492493,741.310425,111.876633,,,
426,797.305054,819.641846,396.025208,481.072235,655.133911,84.591919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.484131,702.191406,96.744652,,,,755.099060,880.108154,244.186569,528.405640,741.317078,111.707611,,,
427,797.199890,819.608154,396.186401,480.907288,655.192139,84.816399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.470062,702.114990,96.682281,,,,755.003723,879.916992,244.538513,528.275146,741.271484,111.506271,,,
428,797.130554,819.659851,396.021667,480.909393,655.219299,84.909599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.391632,702.124329,96.573875,,,,754.396606,880.003662,244.860138,528.266785,741.317505,111.315109,,,
429,797.158081,819.677368,395.949463,480.846069,655.105408,84.770866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.429688,702.131714,96.481400,,,,754.640320,879.979248,244.537155,528.216003,741.316589,111.037636,,,
430,797.157104,819.655273,396.084259,480.892975,654.982605,84.226250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.482941,702.224243,95.933182,,,,754.375122,880.008484,244.790939,528.040588,741.335388,111.006157,,,
431,797.087158,819.645264,396.182892,480.952820,654.997437,83.965065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.569244,702.263611,95.566994,,,,754.018799,879.910583,245.042267,528.076294,741.310852,110.764633,,,
432,796.907471,819.440979,396.580780,480.920349,654.947449,83.945061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.597626,702.351440,95.431541,,,,753.785400,879.877319,245.161865,528.091980,741.293457,110.638512,,,
433,796.824829,819.388550,396.649933,480.993652,654.974670,83.871185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.630035,702.359253,95.409767,,,,754.056152,879.748657,244.818527,528.110718,741.385071,110.592995,,,
434,796.854614,819.486633,396.686646,481.008972,655.008606,83.701752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.623932,702.440369,95.325363,,,,753.829102,879.749207,245.076691,528.009338,741.594055,110.479485,,,
435,796.889465,819.503296,396.809784,481.074341,655.009888,83.616211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.619049,702.445190,95.232704,,,,753.698669,879.759033,245.248444,527.954346,741.617310,110.396584,,,
436,796.814575,819.515137,396.797668,481.124847,654.973083,83.469246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.646149,702.534058,95.090370,,,,753.535217,879.769043,245.407394,527.880371,741.532227,110.249710,,,
437,796.835632,819.518311,396.786896,481.117615,655.055725,83.382698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.671753,702.554260,95.039543,,,,753.598572,879.640625,245.366806,527.926453,741.511902,110.155884,,,
438,796.940002,819.599243,396.760162,481.126099,655.092957,83.295975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.647736,702.641846,94.887589,,,,753.569641,879.570557,245.327942,527.906250,741.554993,110.126053,,,
439,797.036926,819.627075,396.795837,481.159210,655.114807,83.299255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.636383,702.662659,94.824036,,,,753.572327,879.482788,245.317917,527.893066,741.562500,110.061310,,,
440,797.072388,819.712708,396.803436,481.206635,655.043823,83.207726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.637695,702.655457,94.816307,,,,753.576660,879.472168,245.317047,527.928467,741.559082,110.003777,,,
441,797.099426,819.743591,396.798523,481.235046,655.121948,83.181458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.673279,702.732788,94.748871,,,,753.606384,879.284363,245.289871,527.903320,741.555115,109.949959,,,
442,797.212158,819.737427,396.803833,481.268616,655.158386,83.163078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.651703,702.764343,94.653366,,,,753.549011,879.277893,245.311615,527.930359,741.566345,109.881920,,,
443,797.309692,819.833984,396.760834,481.297913,655.140015,83.050285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.671722,702.854065,94.613724,,,,753.500610,879.154541,245.341278,528.009399,741.542969,109.920799,,,
444,797.384216,819.846008,396.737091,481.294250,655.211548,83.037491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.746216,702.863708,94.475708,,,,753.453308,879.088318,245.416306,528.075806,741.554993,109.926437,,,
445,797.454346,819.925842,396.806702,481.343170,655.142212,83.013420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.753754,702.874512,94.435844,,,,753.508789,878.999939,245.377838,528.066833,741.569214,109.850891,,,
446,797.531555,819.962952,396.770172,481.313477,655.132446,82.975204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.782104,702.865234,94.420662,,,,753.608826,878.846619,245.284241,528.114746,741.545959,109.809135,,,
447,797.614380,820.048645,396.809509,481.345856,655.144287,82.924706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.810974,702.954651,94.394714,,,,753.779114,878.732483,245.227264,528.165344,741.453125,109.745773,,,
448,797.664917,820.081055,396.717957,481.328613,655.144775,82.923775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.801178,702.970947,94.341965,,,,753.889709,878.677979,245.190353,528.124695,741.422668,109.727867,,,
449,797.771484,820.155640,396.754395,481.323303,655.115295,83.135887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.795197,702.967102,94.345154,,,,753.994141,878.550049,245.112808,528.228821,741.368469,109.666229,,,
450,797.817383,820.163574,396.842834,481.310333,654.997009,82.963547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.755096,702.969238,94.315002,,,,754.184265,878.523926,245.156784,528.359131,741.334595,109.570480,,,
451,797.904297,820.162903,396.813721,481.292786,655.113647,82.814293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.803619,703.069031,94.187286,,,,754.588135,878.160156,244.975006,528.356384,741.339905,109.547600,,,
452,798.004456,820.158997,396.817688,481.345184,655.117981,82.739746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.841278,703.091980,94.111450,,,,754.838989,877.934631,244.775711,528.375610,741.303040,109.623543,,,
453,798.060364,820.150085,396.861267,481.398895,655.078979,82.680374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.828156,703.089783,94.090446,,,,,,,528.340820,741.252380,109.493416,,,
454,798.086243,820.173035,396.928436,481.373718,655.034058,82.672493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.801514,703.087097,94.008423,,,,,,,528.484985,741.255798,109.520020,,,
455,798.104553,820.288879,396.874756,481.363739,655.071716,82.668427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.858826,703.161316,94.044777,,,,,,,528.585999,741.171448,109.454666,,,
456,798.148010,820.301270,396.835602,481.325439,655.103516,82.626938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.860138,703.186096,93.911484,,,,,,,528.663574,741.150452,109.438179,,,
457,798.239197,820.295593,396.854065,481.651062,655.229675,82.209320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.884125,703.192383,93.850914,,,,,,,528.734985,741.123718,109.308784,,,
458,798.286316,820.320374,396.868988,481.782166,655.297913,82.004112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.876282,703.187683,93.765953,,,,,,,528.766357,741.034973,109.264450,754.902344,877.350342,244.615173
459,798.358948,820.295837,396.923218,481.648438,655.238281,82.108253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.878387,703.289001,93.774391,,,,,,,528.806580,741.031311,109.349663,754.927917,877.276550,244.528610
460,798.012939,820.427002,397.227692,481.668457,655.255920,82.025711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.811859,703.304382,93.673004,,,,,,,528.912231,741.003052,109.307739,754.967590,877.115479,244.408539
461,797.995911,820.436218,397.264771,481.341949,655.145569,82.348030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.825195,703.314819,93.518600,,,,,,,528.941650,740.912903,109.252480,755.102783,876.975769,244.481720
462,798.171082,820.426941,397.261475,481.140625,655.031006,82.503212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.893036,703.415466,93.423370,,,,,,,529.081360,740.851807,109.110886,755.029602,876.846619,244.362564
463,798.200378,820.338684,397.260773,481.128754,655.069214,82.470665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.895691,703.437866,93.369759,,,,,,,529.081177,740.837646,108.952774,755.030396,876.770630,244.239288
464,798.263489,820.305542,397.314453,480.980652,655.060425,82.217216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.827637,703.530273,92.981415,,,,,,,529.121521,740.827271,108.960350,754.674805,876.821411,244.558899
465,798.337830,820.331543,397.333954,480.881165,655.067749,82.224228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.773315,703.597168,92.979630,,,,,,,529.269043,740.802490,108.768280,754.485901,876.652893,244.775146
466,798.374329,820.326172,397.398438,480.789978,655.031433,82.187309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.749542,703.580444,92.800018,,,,,,,529.310364,740.721069,108.699982,754.517456,876.628174,244.770386
467,798.462646,820.237854,397.429199,480.740326,655.039001,82.143333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.809204,703.582642,92.685341,,,,,,,529.212219,740.745972,108.892197,754.579651,876.437317,244.719040
468,798.565125,820.188721,397.396759,480.935028,655.093018,82.116432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.927765,703.698181,92.574455,,,,,,,529.176880,740.701660,108.913635,754.680115,876.324768,244.679749
469,798.574646,820.187744,397.478485,480.869354,655.043823,82.009186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.946014,703.710266,92.585815,,,,,,,529.262146,740.744568,108.860222,754.740540,876.220947,244.622162
470,798.672180,820.198486,397.493042,480.987030,655.089478,81.945786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.843018,703.816162,92.547447,,,,,,,529.498108,740.582642,108.776604,754.842957,876.109741,244.614334
471,798.714417,820.193298,397.472443,480.984894,655.125183,81.938240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.874542,703.832275,92.498001,,,,,,,529.363953,740.622314,108.743797,754.898987,875.998047,244.567337
472,798.751221,820.107239,397.506744,481.019867,655.107666,81.904144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.921814,703.823120,92.409424,,,,,,,529.368896,740.615479,108.729469,754.969666,875.898743,244.575012
473,798.781311,820.099243,397.482178,481.029938,655.101868,81.894073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.946167,703.826965,92.340256,,,,,,,529.387756,740.527283,108.708328,755.082764,875.787659,244.498749
474,798.811462,820.108887,397.464142,480.988647,655.115662,81.910599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.966370,703.921875,92.312485,,,,,,,529.317322,740.503296,108.546906,755.211670,875.692444,244.439133
475,798.949646,820.080200,397.435425,480.991241,655.062317,81.676437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.927368,703.951599,92.239166,,,,,,,529.341370,740.514832,108.550003,755.234009,875.569336,244.455536
476,798.983276,820.061279,397.438660,481.036377,655.079468,81.561661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.905975,703.947388,92.240784,,,,,,,529.381958,740.447571,108.597183,755.248779,875.454712,244.434250
477,798.968628,820.066833,397.468445,481.000885,655.043274,81.692352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.904449,703.943054,92.255844,,,,,,,529.403137,740.388245,108.581505,755.317261,875.356323,244.446960
478,799.050171,820.017273,397.444153,480.929291,655.031433,81.724670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.893250,703.940186,92.270721,,,,,,,529.434753,740.405579,108.644791,755.331360,875.237488,244.423828
479,799.186218,819.969482,397.509521,480.920410,655.043396,81.707443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.804413,704.045288,92.242821,,,,,,,529.483948,740.295349,108.559845,755.359863,875.208618,244.398163
480,799.172791,819.952454,397.517151,480.880310,655.065125,81.566177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.871704,704.058411,92.266068,,,,,,,529.510986,740.284058,108.543159,755.345276,875.122131,244.408676
481,799.253723,819.941833,397.490417,480.919891,655.101257,81.541817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.816498,704.059387,92.231789,,,,,,,529.510193,740.271240,108.497353,755.366028,875.027649,244.351028
482,799.318970,819.833618,397.509735,480.894379,655.085266,81.529564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.841675,704.053467,92.190826,,,,,,,529.545654,740.265503,108.472572,755.386536,874.995544,244.350082
483,799.417725,819.856750,397.644623,480.939819,655.112000,81.544357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.822601,704.060059,92.201881,,,,,,,529.646362,740.261108,108.481163,755.419373,874.919250,244.290207
484,799.352356,819.813599,397.565063,480.891113,655.131958,81.504448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.803314,704.058655,92.228317,,,,,,,529.618286,740.175659,108.458611,755.437622,874.885376,244.291153
485,799.441284,819.703430,397.513031,480.899536,655.154297,81.481216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.816315,704.051025,92.184021,,,,,,,529.621521,740.151550,108.424614,755.467224,874.794189,244.369278
486,799.467407,819.687866,397.455811,480.874420,655.119934,81.472504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.839691,704.054260,92.144821,,,,,,,529.640564,740.153809,108.401611,755.467102,874.694336,244.365875
487,799.485962,819.585999,397.474640,480.913910,655.142456,81.385262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.874847,704.150269,92.103241,,,,,,,529.673889,740.147583,108.367287,755.428650,874.667542,244.430328
488,799.550903,819.579834,397.503235,480.942017,655.325745,81.015808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.892822,704.170959,92.077965,,,,,,,529.815979,740.096130,108.328476,755.434875,874.680115,244.416534
489,799.506592,819.493347,397.498688,480.937134,655.390808,80.897491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.893097,704.165955,92.077003,,,,,,,529.789124,740.108276,108.357956,755.514709,874.577759,244.448166
490,799.568176,819.432068,397.485382,480.856171,655.309814,81.020279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.822662,704.171021,92.039658,,,,,,,529.770691,740.104309,108.193985,755.538879,874.469971,244.421844
