Weight60
Date:,2025/04/24
Time:,15:55:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
336,544.404724,708.798035,96.812241,467.723938,641.449158,101.493080,818.851807,745.626526,345.750336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.927429,770.302490,197.971558,,,,,,,,,,421.581818,720.476135,109.531662,,,,,,,,,
337,544.389343,708.800598,96.812103,467.664551,641.156677,101.546188,818.824768,745.632385,345.819611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.963135,770.284790,198.059616,,,,,,,,,,421.592041,720.471497,109.528572,,,,,,,,,
338,544.338623,708.811584,96.828873,467.925385,641.777344,101.245453,818.846741,745.623657,345.822327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.955872,770.281128,198.095856,,,,,,,,,,421.591339,720.470581,109.520088,,,,,,,,,
339,544.360352,708.795288,96.868050,468.019623,642.120972,101.250633,818.897034,745.604248,345.888947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.957947,770.270386,198.197281,,,,,,,,,,421.570587,720.470337,109.468170,,,,,,,,,
340,544.367432,708.705811,96.870560,467.776123,641.541809,101.326508,818.893921,745.516174,345.900909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.866821,770.265381,198.284378,,,,,,,,,,421.548950,720.489014,109.413963,,,,,,,,,
341,544.336670,708.762329,96.892303,467.890869,641.911865,101.346725,818.873169,745.489136,345.936218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.849487,770.175537,198.300018,,,,,,,,,,421.569641,720.476868,109.460022,,,,,,,,,
342,544.260315,708.697632,96.898773,467.890503,642.172974,101.271416,818.795593,745.481750,346.045227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.882080,770.048035,198.296478,,,,,,,,,,421.571259,720.469788,109.466667,,,,,,,,,
343,544.254272,708.689697,96.868317,467.537567,641.963623,101.007874,818.798218,745.469666,346.066986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.902344,770.026917,198.280777,,,,,,,,,,421.499817,720.478333,109.450607,,,,,,,,,
344,544.231445,708.620789,96.912003,467.450043,641.862122,100.979172,818.627014,745.425781,346.223541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.814819,770.021790,198.369080,,,,,,,,,,421.502930,720.469482,109.411613,,,,,,,,,
345,544.247253,708.608398,96.921295,467.430664,641.870117,100.979271,818.684387,745.346924,346.290039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.774170,769.936584,198.419922,,,,,,,,,,421.458160,720.471497,109.339546,,,,,,,,,
346,544.180481,708.679871,96.920517,467.414551,641.971008,100.964996,818.765259,745.355835,346.231537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.733887,769.909241,198.517853,,,,,,,,,,421.456543,720.471497,109.323212,,,,,,,,,
347,544.223572,708.688049,96.959839,467.366302,641.864807,101.000084,818.625305,745.394653,346.491974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.657654,769.920715,198.511154,,,,,,,,,,421.392273,720.478760,109.284241,,,,,,,,,
348,544.210083,708.679932,96.980232,467.356232,641.895325,100.969925,818.539185,745.305847,346.685242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.599609,769.899109,198.571609,,,,,,,,,,421.313110,720.482361,109.360138,,,,,,,,,
349,544.119751,708.721375,96.905968,467.336456,641.936707,100.866852,818.382202,745.341431,346.773346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.537231,769.820190,198.613449,,,,,,,,,,421.284637,720.482117,109.399765,,,,,,,,,
350,544.119141,708.807434,96.917061,467.341248,641.958923,100.834091,818.461792,745.309204,346.680359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.529968,769.876465,198.602600,,,,,,,,,,421.297058,720.476501,109.378372,,,,,,,,,
351,544.137451,708.822693,96.843452,467.379395,641.936646,100.870407,818.371277,745.363831,346.927094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.502991,769.811584,198.635117,,,,,,,,,,421.241669,720.484741,109.323547,,,,,,,,,
352,544.154480,708.900208,96.815384,467.412842,641.906494,100.885994,818.252808,745.391235,347.095551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.421021,769.781128,198.693939,,,,,,,,,,,,,,,,,,,,,
353,544.136658,708.921814,96.828453,467.406250,641.903870,100.846878,818.445007,745.335693,347.092773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.435486,769.776489,198.774643,,,,,,,,,,,,,,,,,,,,,
354,544.052124,708.953064,96.926590,467.661713,642.006897,100.500137,818.430725,745.367493,347.031219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.416260,769.872620,198.815964,,,,,,,,,,,,,,,,,,,,,
355,544.038269,708.961243,96.998184,467.724945,642.071716,100.353989,818.461243,745.387695,346.940125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.454041,769.859497,198.900635,,,,,,,,,,,,,,,,,,,,,
356,544.024963,709.039673,96.979492,467.809967,642.086304,100.368271,818.466858,745.418945,347.035797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.490601,769.783936,198.816666,,,,,,,,,,,,,421.182190,720.496704,109.346565,,,,,,
357,544.037415,709.041504,96.949081,467.857483,642.065979,100.373482,818.490601,745.421936,347.071930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.523071,769.850708,198.767029,,,,,,,,,,,,,421.200104,720.483276,109.272690,,,,,,
358,543.986572,709.032959,96.982910,467.809845,642.065491,100.362854,818.534912,745.429688,347.081055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.567932,769.789063,198.802505,,,,,,,,,,,,,421.113647,720.485474,109.289368,,,,,,
359,543.991760,709.060120,97.231178,467.613708,641.890015,100.693405,818.672668,745.499573,347.060211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.532654,769.749512,198.846344,,,,,,,,,,,,,,,,,,,,,
360,544.031067,709.026733,97.193489,467.758148,641.889526,100.472458,818.663208,745.560669,347.104034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.617615,769.739014,199.127655,,,,,,,,,,,,,,,,421.068848,720.493408,109.351387,,,
361,544.020630,709.049255,97.235832,467.674805,641.839661,100.629822,818.647522,745.586731,347.108826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.526978,769.729126,199.127029,,,,,,,,,,,,,,,,421.130463,720.490295,109.221352,,,
362,544.037476,709.036621,97.168900,467.792358,641.935303,100.473366,818.783569,745.552917,347.146637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.502991,769.731689,199.020126,,,,,,,,,,,,,,,,,,,,,
363,544.037231,709.032288,97.274147,467.672028,641.842468,100.561714,818.682190,745.506897,347.551666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.565735,769.698975,199.056931,,,,,,,,,,,,,,,,,,,421.134674,720.401367,109.249840
364,544.021851,709.039368,97.214439,467.803314,641.896240,100.414940,818.621399,745.487915,347.746948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.679871,769.630798,199.253296,,,,,,,,,,,,,,,,,,,421.192963,720.400879,109.331871
365,544.039246,709.044434,97.352005,467.772552,641.901062,100.591774,818.741211,745.437561,347.887787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.537048,769.603943,199.230377,,,,,,,,,,,,,,,,,,,421.219299,720.384277,109.275986
366,544.002014,709.044922,97.391182,467.589081,641.801331,100.721138,818.852234,745.444641,347.852539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.743347,769.595581,199.460495,,,,,,,,,,,,,,,,,,,421.168762,720.389160,109.199760
367,544.066650,709.009521,97.434402,467.612396,641.847107,100.689644,818.853638,745.405823,347.936951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.769043,769.522949,199.432846,,,,,,,,,,,,,,,,,,,421.236206,720.378296,109.212799
368,544.070374,709.031250,97.400055,467.693573,641.831970,100.646111,818.892029,745.399414,348.007050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.767029,769.475037,199.613129,,,,,,,,,,,,,,,,,,,421.165497,720.395325,109.221077
369,544.062378,709.048950,97.435684,467.643219,641.809082,100.706558,818.945618,745.390625,348.168701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.759705,769.475525,199.732224,,,,,,,,,,,,,,,,,,,421.151550,720.390198,109.201485
370,544.100464,709.029480,97.548988,467.600983,641.869690,100.695671,819.070740,745.338013,348.228302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.685242,769.366577,199.790222,,,,,,,,,,,,,,,,,,,421.165497,720.385803,109.181793
371,544.136475,709.024963,97.652290,467.569824,641.877625,100.692230,819.140015,745.315125,348.285706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.670044,769.346252,199.863556,,,,,,,,,,,,,,,,,,,421.165283,720.389954,109.192879
372,544.093567,709.040771,97.650009,467.552002,641.811890,100.755814,819.218567,745.238586,348.313141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.744019,769.368652,199.867432,,,,,,,,,,,,,,,,,,,421.157227,720.392334,109.206558
373,544.114746,709.041138,97.789970,467.479401,641.857300,100.764900,819.207947,745.226868,348.375031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.767639,769.356567,200.011642,,,,,,,,,,,,,,,,,,,421.152496,720.393066,109.213112
374,544.174072,709.038330,97.915794,467.459991,641.845825,100.662148,819.232727,745.225952,348.443695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.788452,769.348755,200.131439,,,,,,,,,,,,,,,,,,,421.152344,720.393005,109.213120

