Grasp119
Date:,2025/04/23
Time:,12:58:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
271,,,,,,,832.394653,813.822327,209.238464,875.849609,788.218689,289.634033,,,,,,,,,,,,,,,,,,,529.962769,655.817993,170.831848,,,,,,,,,,,,,,,,,,,,,,598.703735,720.181213,143.533325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.754242,733.121521,169.041916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,830.085022,813.678406,208.837067,873.448730,788.183777,289.621429,,,,,,,,,,,,,,,,,,,527.712341,655.668152,169.907639,,,,,,,,,,,,,,,,,,,,,,596.131104,719.916687,142.879395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,828.189453,813.100830,208.961212,870.917664,788.134094,289.514587,,,,,,,,,,,,,,,,,,,525.547791,655.504944,169.152573,,,,,,,,,,,,,,,,,,,,,,593.597961,720.201172,142.975876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.571594,732.776123,167.450562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,826.105225,812.608643,208.703232,869.712097,787.304077,289.534393,,,,,,,,,,,,,,,,,,,523.089233,655.404175,168.754471,,,,,,,,,,,,,,,,,,,,,,591.768738,719.907104,142.162964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,823.731873,812.254272,208.365067,867.825500,786.972229,289.295868,,,,,,,,,,,,,,,,,,,520.921387,655.162476,167.866684,,,,,,,,,,,,,,,,,,,,,,589.774719,719.682678,141.181290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.046539,732.381775,166.497162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,822.252319,811.778687,208.475784,865.433044,786.770142,289.083588,,,,,,,,,,,,,,,,,,,518.978699,654.973328,166.844971,,,,,,,,,,,,,,,,,,,,,,587.614136,719.874695,140.386353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,820.022400,811.291321,208.114075,864.029602,786.105286,288.862488,,,,,,,,,,,,,,,,,,,517.136108,654.899475,165.911545,,,,,,,,,,,,,,,,,,,,,,585.808350,719.439697,139.793747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.275787,732.082886,164.155594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,818.133789,811.150940,208.053452,862.805664,785.622986,288.336365,,,,,,,,,,,,,,,,,,,515.515076,654.746704,164.584351,,,,,,,,,,,,,,,,,,,,,,584.548462,718.976379,139.344025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.631958,732.247681,163.576019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,816.593506,810.865723,207.517975,860.818054,785.510620,288.010223,,,,,,,,,,,,,,,,,,,513.734802,654.564453,163.475433,,,,,,,,,,,,,,,,,,,,,,582.212341,719.181335,137.921890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,814.747986,810.486938,207.218353,858.937561,785.378601,287.897583,,,,,,,,,,,,,,,,,,,512.273438,654.601868,162.868134,,,,,,,,,,,,,,,,,,,,,,580.669006,719.123474,137.219528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.702087,731.623718,162.487595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,813.238953,810.218323,207.285034,857.590332,785.144592,287.658569,,,,,,,,,,,,,,,,,,,510.464874,654.133972,162.475983,,,,,,,,,,,,,,,,,,,,,,579.426270,718.911133,136.605438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.317230,731.535278,161.345947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,811.183960,809.909790,206.863953,856.363953,784.671265,287.401367,,,,,,,,,,,,,,,,,,,508.747681,654.011963,161.581268,,,,,,,,,,,,,,,,,,,,,,577.912903,718.472290,135.897430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,809.675232,809.431580,206.622055,854.705261,784.477783,286.686249,,,,,,,,,,,,,,,,,,,507.219147,653.657593,160.542404,,,,,,,,,,,,,,,,,,,,,,575.358643,718.666809,135.572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,808.609497,808.956543,206.355835,853.212524,784.238892,286.275299,,,,,,,,,,,,,,,,,,,505.976715,653.438477,159.779099,,,,,,,,,,,,,,,,,,,,,,574.176270,718.731262,134.859344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.955536,730.597961,158.958618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,806.911316,808.610352,205.686386,851.741272,783.807739,286.464508,,,,,,,,,,,,,,,,,,,504.538849,653.114319,158.387207,,,,,,,,,,,,,,,,,,,,,,573.197449,718.583740,134.047607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.977905,730.234802,158.634171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,805.272705,808.286438,205.792511,850.398071,783.262573,286.323730,,,,,,,,,,,,,,,,,,,503.057159,652.868530,157.220795,,,,,,,,,,,,,,,,,,,,,,571.523560,717.951416,133.318069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,804.103027,808.238831,205.338547,849.100220,783.077026,285.663300,,,,,,,,,,,,,,,,,,,501.694031,652.648621,156.657501,,,,,,,,,,,,,,,,,,,,,,570.070923,717.702454,132.717422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.138000,729.818481,156.307983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,802.992981,807.858398,204.592453,847.955566,783.049683,285.212097,,,,,,,,,,,,,,,,,,,500.661133,652.582764,156.042526,,,,,,,,,,,,,,,,,,,,,,569.463867,718.933655,132.426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.813934,729.730896,155.721222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,801.769226,807.457581,204.418259,846.693726,782.828613,284.746490,,,,,,,,,,,,,,,,,,,499.436646,651.985291,154.923279,,,,,,,,,,,,,,,,,,,,,,568.109985,718.066711,130.999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.388031,729.473755,155.870071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,800.732483,807.149719,204.360382,845.513428,782.522461,284.162262,,,,,,,,,,,,,,,,,,,498.092468,651.738892,154.069901,,,,,,,,,,,,,,,,,,,,,,566.333191,717.363770,130.060715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,799.396851,806.908081,203.846573,844.337952,782.323975,284.081696,,,,,,,,,,,,,,,,,,,497.241730,651.631836,152.914505,,,,,,,,,,,,,,,,,,,,,,564.708008,717.272461,130.093109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,797.573181,806.894531,203.543121,843.298035,782.082520,284.426483,,,,,,,,,,,,,,,,,,,496.204376,651.191406,151.843201,,,,,,,,,,,,,,,,,,,,,,564.566406,716.686218,129.423065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.478638,728.328552,153.745544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,796.633301,806.062683,203.617905,841.991516,781.827393,283.956055,,,,,,,,,,,,,,,,,,,495.338837,650.893738,150.894272,,,,,,,,,,,,,,,,,,,,,,563.828613,716.463318,128.398712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.808319,728.072937,152.834198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,795.827148,805.647217,203.219421,840.487427,781.803528,283.342255,,,,,,,,,,,,,,,,,,,494.140930,650.664368,150.308029,,,,,,,,,,,,,,,,,,,,,,562.240295,717.167358,127.534943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.602234,727.834961,152.517288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,794.971313,805.480347,202.686478,839.704285,781.647949,283.092590,,,,,,,,,,,,,,,,,,,492.923584,650.596436,149.876633,,,,,,,,,,,,,,,,,,,,,,560.758728,717.120728,127.050217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,794.138367,805.224121,202.382233,838.878113,781.283264,282.870056,,,,,,,,,,,,,,,,,,,491.937958,650.391846,149.178482,,,,,,,,,,,,,,,,,,,,,,559.434875,716.718994,126.304245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.948944,727.910400,152.297318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,793.279053,805.085510,202.069305,838.018494,780.647644,281.982697,,,,,,,,,,,,,,,,,,,491.076080,650.074280,147.660202,,,,,,,,,,,,,,,,,,,,,,559.185059,716.704163,125.539902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.417206,727.691284,151.625626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,791.942017,805.097290,201.613419,836.988647,780.280518,281.754486,,,,,,,,,,,,,,,,,,,490.411041,650.199402,146.356766,,,,,,,,,,,,,,,,,,,,,,558.877625,716.355408,124.684555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.690399,727.391541,150.862076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,790.515869,805.065369,201.382828,836.244751,780.143921,281.655090,,,,,,,,,,,,,,,,,,,490.098297,650.243225,145.777710,,,,,,,,,,,,,,,,,,,,,,558.315735,716.227661,124.102409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.031708,727.344971,149.324921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,789.896667,804.850891,201.033859,834.974792,780.254211,281.434875,,,,,,,,,,,,,,,,,,,489.074432,649.958618,145.430771,,,,,,,,,,,,,,,,,,,,,,557.539978,716.157471,123.704231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.335388,727.338867,148.595856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,789.664917,804.489990,200.860947,833.936279,780.242310,281.141296,,,,,,,,,,,,,,,,,,,488.064148,649.859375,144.841797,,,,,,,,,,,,,,,,,,,,,,556.302429,716.286438,122.488716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.758087,727.185913,148.059250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,788.835022,804.278015,200.707855,833.056030,780.122559,280.859436,,,,,,,,,,,,,,,,,,,487.145233,649.954651,144.132706,,,,,,,,,,,,,,,,,,,,,,555.184753,716.371521,121.965736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,787.658447,804.042542,200.314682,832.054749,780.019531,280.544067,,,,,,,,,,,,,,,,,,,486.566589,649.940552,143.732834,,,,,,,,,,,,,,,,,,,,,,554.551575,716.356018,121.840698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.380096,726.927856,146.456543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,786.742126,803.929688,200.001404,831.787598,779.571533,280.431671,,,,,,,,,,,,,,,,,,,485.638519,649.802551,143.124435,,,,,,,,,,,,,,,,,,,,,,553.942200,716.268555,121.388870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.580170,726.901917,146.433167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,786.270325,803.788635,199.665253,831.443481,779.319763,279.988922,,,,,,,,,,,,,,,,,,,484.967133,649.826965,142.038788,,,,,,,,,,,,,,,,,,,,,,553.118591,716.344788,120.841476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.804535,727.122864,145.529236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,785.721680,803.697998,199.466614,830.983948,779.226563,279.630646,,,,,,,,,,,,,,,,,,,484.573242,649.786743,140.982315,,,,,,,,,,,,,,,,,,,,,,552.397949,716.419678,120.018288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.865112,727.171509,144.851944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,784.733887,803.746216,199.273071,830.302246,779.244080,279.272186,,,,,,,,,,,,,,,,,,,484.011017,649.681335,139.982239,,,,,,,,,,,,,,,,,,,,,,552.024902,715.988831,119.495285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.078644,727.108093,144.633270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,783.613647,803.909485,198.591293,829.464050,779.217224,278.879700,,,,,,,,,,,,,,,,,,,483.271759,649.728210,139.382568,,,,,,,,,,,,,,,,,,,,,,551.970093,715.718994,117.644623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.467102,727.103333,144.249695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,783.497742,803.485535,198.252396,828.349548,779.452881,278.499207,,,,,,,,,,,,,,,,,,,482.478577,649.989685,138.928528,,,,,,,,,,,,,,,,,,,,,,551.606750,715.629333,117.244865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,783.054871,803.347656,197.714767,827.783264,779.453186,278.384094,,,,,,,,,,,,,,,,,,,481.711334,649.989136,138.600616,,,,,,,,,,,,,,,,,,,,,,550.849243,715.909790,116.836021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,782.528259,803.316772,197.423386,826.922302,779.461731,277.961090,,,,,,,,,,,,,,,,,,,481.146545,649.864380,138.167145,,,,,,,,,,,,,,,,,,,,,,550.062378,716.258423,116.602982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,782.042908,803.314880,197.321594,826.425537,779.360413,277.430878,,,,,,,,,,,,,,,,,,,480.561462,649.896790,137.529053,,,,,,,,,,,,,,,,,,,,,,549.353149,716.614929,116.200912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.184387,727.467957,140.684570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,781.438843,803.341797,196.997070,826.062439,779.314392,277.118896,,,,,,,,,,,,,,,,,,,480.097046,650.098267,136.749268,,,,,,,,,,,,,,,,,,,,,,548.688538,716.659546,115.982773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.559662,727.707947,140.333801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,780.906677,803.255371,196.632629,825.918396,779.146484,277.152374,,,,,,,,,,,,,,,,,,,479.813568,650.170654,136.177109,,,,,,,,,,,,,,,,,,,,,,548.156555,716.591858,115.511269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.793854,727.698547,139.986832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,780.326172,803.286072,196.260117,825.557312,779.100586,277.070099,,,,,,,,,,,,,,,,,,,479.302368,650.115173,135.366272,,,,,,,,,,,,,,,,,,,,,,547.935486,716.610046,114.529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.076782,727.798096,139.720779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,779.872070,803.264099,196.026489,825.040771,779.029358,276.971436,,,,,,,,,,,,,,,,,,,478.887360,650.143921,134.580170,,,,,,,,,,,,,,,,,,,,,,548.000671,717.600098,114.179054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.525909,727.822815,139.383331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,779.138062,803.363403,195.797516,824.128845,779.105103,276.597839,,,,,,,,,,,,,,,,,,,478.421387,650.257996,133.426453,,,,,,,,,,,,,,,,,,,,,,547.131165,716.724670,113.477272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.080688,727.898193,138.847733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,778.501648,803.375244,195.619705,823.145630,779.228149,276.241852,,,,,,,,,,,,,,,,,,,478.053772,650.680176,133.155380,,,,,,,,,,,,,,,,,,,,,,546.421021,716.477661,113.078377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,777.887634,803.462769,195.392136,822.088989,779.264893,276.003387,,,,,,,,,,,,,,,,,,,477.880096,650.739807,132.520081,,,,,,,,,,,,,,,,,,,,,,546.048828,716.550964,112.693665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,777.193481,803.445129,195.109177,821.368958,779.383301,275.866302,,,,,,,,,,,,,,,,,,,477.285767,650.592834,131.660034,,,,,,,,,,,,,,,,,,,,,,545.693481,716.443054,111.830475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,776.917480,803.355103,194.647400,821.225159,779.318176,275.656647,,,,,,,,,,,,,,,,,,,476.794220,650.651245,131.084656,,,,,,,,,,,,,,,,,,,,,,545.292358,716.459595,110.822479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,776.642822,803.316040,194.317612,821.010681,779.378540,275.557648,,,,,,,,,,,,,,,,,,,476.413910,650.759460,130.656235,,,,,,,,,,,,,,,,,,,,,,545.021973,716.580505,110.129623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,776.275269,803.370544,194.073975,820.563538,779.388733,275.216797,,,,,,,,,,,,,,,,,,,476.084412,650.881348,130.336594,,,,,,,,,,,,,,,,,,,,,,544.563599,716.794006,109.651176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.284637,728.333313,134.423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,775.954773,803.371033,193.939590,820.182373,779.358643,274.751099,,,,,,,,,,,,,,,,,,,475.878235,650.819153,129.826553,,,,,,,,,,,,,,,,,,,,,,544.136719,716.934265,109.401787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.925690,728.455872,133.645416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,775.561768,803.463623,193.758453,819.790039,779.350586,274.496704,,,,,,,,,,,,,,,,,,,475.374084,650.630737,128.922760,,,,,,,,,,,,,,,,,,,,,,543.980591,717.208252,108.895439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.611206,728.583984,132.816864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
