Grasp122
Date:,2025/04/24
Time:,13:13:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
255,679.421387,721.824768,206.268372,603.446960,647.956238,195.601074,,,,,,,,,,,,,,,,,,,1009.739441,746.306641,434.371948,923.943481,818.382202,249.515823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,674.849304,721.871399,205.829666,598.644409,648.335144,195.032837,,,,,,,,,,,,,,,,,,,1007.542297,745.902466,434.480865,918.996582,817.837830,249.939392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,670.307251,721.935364,205.213501,593.939697,648.497986,194.496567,,,,,,,,,,,,,,,,,,,1004.211853,745.552063,434.511414,914.458557,816.982971,250.553787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,665.500854,722.025635,204.495438,589.299927,648.686218,193.984314,,,,,,,,,,,,,,,,,,,1001.950562,745.230225,434.809479,910.444153,816.005798,251.178009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,661.183960,722.079834,203.687057,584.700623,648.812317,192.776459,,,,,,,,,,,,,,,,,,,998.977661,744.752380,434.953705,906.049500,815.098694,251.916489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,656.715271,722.095642,202.849762,580.183105,648.773438,192.000183,,,,,,,,,,,,,,,,,,,996.639221,744.349609,435.135773,901.526672,814.438354,252.178909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,652.164429,722.202759,201.918991,575.840088,648.749878,190.585541,,,,,,,,,,,,,,,,,,,993.760559,743.997131,435.186951,897.702271,813.168579,252.782776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,647.648987,722.070923,200.991684,571.796814,648.714172,189.301468,,,,,,,,,,,,,,,,,,,991.131165,743.449463,435.216522,893.610535,812.302429,253.295822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,643.781006,721.857239,200.002792,567.614319,648.612000,187.910507,,,,,,,,,,,,,,,,,,,988.343201,743.070801,435.537292,889.160400,811.474548,253.732925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,639.642578,722.090088,199.414185,563.555664,648.706299,186.770523,,,,,,,,,,,,,,,,,,,985.750183,742.288208,435.483215,885.445313,810.096069,254.380371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.212646,722.786194,188.424240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,635.926147,722.134888,198.269135,559.890259,648.737793,184.889191,,,,,,,,,,,,,,,,,,,983.490173,741.923950,435.922058,881.426270,809.186218,254.683609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.841095,722.468750,186.810059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,632.119324,721.881653,196.834930,556.116333,648.675476,183.015213,,,,,,,,,,,,,,,,,,,980.676392,741.510986,435.828369,878.018433,808.102661,255.001312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,628.062622,722.143005,195.941559,551.703552,649.091309,181.049240,,,,,,,,,,,,,,,,,,,978.253845,741.000122,436.069946,874.354797,806.984924,255.605728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,624.055481,722.216492,194.796051,548.529358,649.208496,180.216492,,,,,,,,,,,,,,,,,,,975.489746,740.370544,436.136536,870.735962,805.797668,255.904678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,620.702637,722.394409,193.715332,544.990295,649.212524,178.980667,,,,,,,,,,,,,,,,,,,973.040833,739.604980,436.160126,867.078796,805.099243,256.293854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.314301,722.810730,180.665771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,617.025696,722.509338,192.332550,541.512939,649.086304,177.168015,,,,,,,,,,,,,,,,,,,970.733704,739.139832,436.396362,863.480774,803.703552,256.609009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,613.369934,722.434265,190.920593,538.140137,649.240540,174.867157,,,,,,,,,,,,,,,,,,,967.903625,738.710022,436.241577,859.873840,802.780884,256.934631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,610.220947,722.302673,189.595596,534.587891,649.701355,173.399078,,,,,,,,,,,,,,,,,,,966.460144,738.201233,436.266052,857.355530,801.896118,257.276733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.280457,723.898926,175.200500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,607.186157,722.560242,188.183167,531.342957,649.853638,171.715912,,,,,,,,,,,,,,,,,,,963.129089,737.656738,436.618073,853.864075,800.774109,257.357086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.071686,723.937012,171.638641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,604.057495,722.354370,187.029388,528.622314,648.862549,170.361984,,,,,,,,,,,,,,,,,,,961.429443,736.924805,436.333282,850.956726,799.557739,257.523804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,601.065674,722.087891,185.796646,525.266235,649.890930,167.625641,,,,,,,,,,,,,,,,,,,958.875000,736.419434,436.337280,847.425964,799.066589,257.427246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.010559,724.599243,168.213577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,598.195007,721.960571,184.508148,522.242859,650.265259,165.621552,,,,,,,,,,,,,,,,,,,956.391479,736.041016,435.981506,845.197937,798.013916,257.606750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,595.830811,721.531311,182.955078,519.127014,649.988098,163.879791,,,,,,,,,,,,,,,,,,,954.866089,735.591675,436.139465,842.265991,796.848633,257.407288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,593.191467,721.495789,181.635513,516.975586,649.973328,161.136627,,,,,,,,,,,,,,,,,,,952.415771,735.285645,436.203979,839.627930,796.222046,257.368317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,590.914612,721.361145,180.468597,514.586731,650.086609,159.356522,,,,,,,,,,,,,,,,,,,950.048767,734.813843,435.994354,836.746399,795.629883,257.368896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,588.543091,720.944214,179.145538,512.357361,650.048462,157.444168,,,,,,,,,,,,,,,,,,,948.729370,733.988525,435.856567,834.999634,794.496765,257.402069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,586.339294,720.841492,177.809509,510.276184,649.988892,155.328003,,,,,,,,,,,,,,,,,,,946.312317,733.545349,435.992157,832.505188,793.444519,257.077362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.475586,724.920654,157.964340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,584.157227,720.625793,176.573395,508.111511,649.932068,153.427597,,,,,,,,,,,,,,,,,,,944.573608,733.198242,435.775574,830.417908,792.890991,257.196411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,582.201782,720.433960,175.419098,506.174774,650.123169,151.702377,,,,,,,,,,,,,,,,,,,943.097107,732.882629,435.558044,828.313049,792.345337,256.921478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,580.414734,720.262695,173.921326,504.511261,650.029846,150.313339,,,,,,,,,,,,,,,,,,,940.695374,732.749817,435.094208,826.386780,791.605469,256.761017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.122131,724.679871,153.502090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,578.479797,719.999023,172.757446,502.631531,649.869324,148.560989,,,,,,,,,,,,,,,,,,,939.080994,732.395447,435.303833,824.021790,790.768005,256.746826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,576.696533,719.909607,171.766266,500.728516,649.865845,147.021057,,,,,,,,,,,,,,,,,,,937.464600,731.960266,434.523102,821.964294,790.155212,256.424896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.734222,724.547241,149.256516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,575.284546,719.743042,170.289581,499.338318,649.636414,145.534012,,,,,,,,,,,,,,,,,,,935.928040,731.476807,433.752411,820.512512,789.410095,256.495514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.103790,724.687805,148.969971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,573.382263,719.643738,169.079987,497.814148,649.480957,143.901657,,,,,,,,,,,,,,,,,,,934.432800,731.117432,433.825104,818.677490,789.153687,256.374542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,571.859009,719.521057,168.007843,496.381256,649.219055,141.908646,,,,,,,,,,,,,,,,,,,932.503174,730.824280,433.855347,816.518860,788.812134,255.743576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,570.626770,719.354736,166.512817,495.155701,648.997559,140.371429,,,,,,,,,,,,,,,,,,,930.982910,730.544128,433.399048,815.276917,788.085510,255.755875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,569.494995,718.848328,165.185410,493.755402,648.761719,138.968658,,,,,,,,,,,,,,,,,,,930.103455,730.149170,432.911591,813.877808,787.483276,255.146637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.166840,724.231384,142.166534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,568.223328,718.410217,164.110046,493.246796,648.677551,136.847000,,,,,,,,,,,,,,,,,,,928.386414,729.911316,432.514435,812.287292,786.956360,254.786484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,566.974792,718.256897,163.148254,491.792450,648.595886,135.416000,,,,,,,,,,,,,,,,,,,926.255737,729.993164,432.535492,811.000732,786.739136,254.617661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,566.030823,718.126038,161.703812,490.460968,648.553284,134.257401,,,,,,,,,,,,,,,,,,,924.718994,729.775818,432.652069,809.427307,786.610901,254.290039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,565.086914,718.065186,160.607910,489.004822,648.536682,133.177063,,,,,,,,,,,,,,,,,,,923.710693,729.296875,431.891998,808.315002,786.408447,254.024384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.829926,723.518860,137.205322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,564.005249,717.893982,159.727600,488.504730,648.054138,131.962189,,,,,,,,,,,,,,,,,,,922.663940,729.003784,431.135590,807.298645,786.149902,253.799133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.495026,723.563843,137.118652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,563.135803,717.627686,158.451340,488.013123,647.743103,129.478958,,,,,,,,,,,,,,,,,,,921.408875,728.887634,431.276398,806.220337,785.957397,253.300415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,562.329590,717.513855,156.489685,487.775360,647.946472,127.865944,,,,,,,,,,,,,,,,,,,919.847900,728.712341,430.956024,804.985962,785.808533,252.645264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,561.746155,717.583313,156.091644,486.839569,648.178040,126.953545,,,,,,,,,,,,,,,,,,,918.480591,728.244873,430.438507,803.953369,785.754150,252.224792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,560.766846,717.624023,155.674713,485.552338,648.151794,126.283554,,,,,,,,,,,,,,,,,,,917.470886,727.979370,430.468414,802.911804,785.514282,251.674164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,560.029358,717.550049,154.882690,484.772278,648.186340,125.429474,,,,,,,,,,,,,,,,,,,916.448120,727.925232,430.218445,801.961304,785.286255,251.328430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.888702,723.877441,128.819443,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,559.220764,717.633484,153.929703,484.152710,648.355042,124.241516,,,,,,,,,,,,,,,,,,,915.170410,727.947815,429.788361,800.451782,784.437378,251.710205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.514679,724.179504,128.593582,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,558.369690,717.822327,152.904388,483.569885,648.484314,123.213989,,,,,,,,,,,,,,,,,,,913.944702,727.786438,429.267944,800.627258,784.756348,250.913971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.470093,724.411987,128.426620,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,558.114502,718.000671,152.248688,483.168671,648.536255,122.321922,,,,,,,,,,,,,,,,,,,913.292847,727.500793,429.148743,800.420288,784.695007,250.393326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,557.760620,717.948120,151.216858,482.803345,648.632629,120.860695,,,,,,,,,,,,,,,,,,,912.857971,727.456726,428.871674,799.693054,784.655457,250.022430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,557.461975,717.820129,150.417999,482.393097,648.773621,119.516647,,,,,,,,,,,,,,,,,,,911.765442,727.480896,428.478577,798.693298,784.714844,249.663803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,556.858154,717.821777,149.527405,482.054840,648.952759,118.930603,,,,,,,,,,,,,,,,,,,910.653198,727.572083,428.382446,797.970398,784.678101,249.255310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,556.564331,717.987427,148.639664,481.655884,649.110596,118.505501,,,,,,,,,,,,,,,,,,,909.481140,727.591309,428.694061,797.415955,784.717957,248.960526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,556.346313,718.133179,148.031586,480.857025,649.243164,117.986595,,,,,,,,,,,,,,,,,,,908.532166,727.576111,428.427521,797.055542,784.723206,248.694580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,555.988159,718.143616,147.529007,480.451813,649.278625,116.773308,,,,,,,,,,,,,,,,,,,907.785400,727.486145,428.009155,796.676453,784.822815,248.330917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,555.677429,718.157166,147.190781,480.502747,649.348633,115.565292,,,,,,,,,,,,,,,,,,,907.264099,727.444702,427.475739,796.290955,784.977234,247.914200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,555.297363,718.249634,146.760010,480.439240,649.572021,114.764389,,,,,,,,,,,,,,,,,,,906.842529,727.481812,427.098389,795.864258,785.156250,247.645157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,555.028320,718.430176,146.095337,480.376953,649.735352,113.994980,,,,,,,,,,,,,,,,,,,906.340393,727.542358,426.873932,795.509766,785.229919,247.354523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.826782,725.777039,119.087326,,,,,,,,,,,,,,,,,,,,,,,,
314,554.868591,718.457581,145.425751,480.013458,649.876404,113.402481,,,,,,,,,,,,,,,,,,,905.899353,727.588013,426.863770,795.339783,785.442810,246.958786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.733185,725.926697,118.699265,,,,,,,,,,,,,,,,,,,,,,,,
315,554.700195,718.623962,144.407028,479.486938,649.945801,113.304466,,,,,,,,,,,,,,,,,,,905.327820,727.669617,426.909882,795.148804,785.590515,246.740936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,554.633728,718.839966,143.813324,479.186646,649.954529,112.969437,,,,,,,,,,,,,,,,,,,904.326721,727.776306,426.676636,794.921570,785.868408,246.688950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,554.434265,719.116028,143.495560,478.801941,650.024902,112.737656,,,,,,,,,,,,,,,,,,,903.464417,727.957336,426.202667,794.510193,786.180603,246.535080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.203430,726.327881,116.459373,,,,,,,,,,,,,,,,,,,,,
318,554.097412,719.324036,143.169571,478.983002,650.230164,112.141502,,,,,,,,,,,,,,,,,,,902.756165,728.008606,425.943268,794.090149,786.598755,246.223938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.082062,726.493713,115.956825,,,,,,,,,,,,,,,,,,,,,
319,554.198120,719.399719,142.958786,479.359375,650.320129,111.072372,,,,,,,,,,,,,,,,,,,902.376099,728.086121,425.677368,793.716858,786.930481,245.996201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.850891,726.501282,115.454514,,,,,,,,,,,,,,,,,,,,,
320,554.029968,719.607178,142.709183,479.487396,650.481934,110.458481,,,,,,,,,,,,,,,,,,,902.279541,728.200867,425.461273,793.577393,787.227722,245.486160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.731964,726.581909,115.233665,,,,,,,,,,,,,,,,,,,,,
321,553.847290,719.695740,142.380157,479.238068,650.605225,110.410675,,,,,,,,,,,,,,,,,,,902.105347,728.344788,425.585114,793.275696,787.535950,245.053436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.573425,726.709656,115.068085,,,,,,,,,,,,,,,,,,,,,
