Grasp30
Date:,2025/04/16
Time:,10:56:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
361,,,,539.058228,696.660400,142.475143,,,,464.477875,647.480896,94.408211,879.361023,744.994507,440.337067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.428833,726.670715,109.896355,,,,,,,781.061768,769.049927,292.089722,,,
362,,,,539.127380,696.588928,142.453308,,,,464.485870,647.469788,94.324295,879.387085,744.899048,440.325806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.447266,726.655701,109.915863,,,,,,,,,,,,
363,,,,539.124756,696.570984,142.360870,,,,464.458405,647.485229,94.326637,879.439209,744.874512,440.455505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.367767,726.678528,109.847580,,,,,,,,,,,,
364,,,,539.032166,696.544861,142.492554,,,,464.429291,647.473816,94.323174,879.471069,744.785645,440.537048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.456360,726.649902,109.855522,,,,,,,,,,,,
365,,,,538.999634,696.447876,142.620010,,,,464.414795,647.472290,94.352982,879.500427,744.754578,440.628052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.365479,726.676453,109.756607,,,,,,,,,,,,
366,,,,538.925842,696.425049,142.461502,,,,464.367340,647.486328,94.322456,879.492004,744.670959,440.637146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.428375,726.659363,109.858421,,,,,,,,,,,,
367,,,,538.962036,696.338501,142.515823,,,,464.342285,647.477966,94.326103,879.538879,744.643555,440.632782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.318787,726.669800,109.879272,,,,,,,,,,,,
368,,,,538.896851,696.356140,142.625275,,,,464.351044,647.470642,94.304459,879.519775,744.607849,440.771362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.335907,726.653931,109.816856,,,,,,,,,,,,
369,,,,538.817261,696.268616,142.695160,,,,464.313049,647.487244,94.255150,879.365723,744.669556,440.791748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.367462,726.651245,109.774933,,,,,,,,,,780.816956,768.476318,292.611481
370,,,,538.802856,696.235107,142.683105,,,,464.296661,647.495911,94.274353,879.552429,744.556641,440.846466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.343201,726.569763,109.763329,,,,,,,,,,780.816956,768.476318,292.611481
371,,,,538.793823,696.138062,142.653397,,,,464.235413,647.500427,94.308891,879.326477,744.592773,440.945374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.326172,726.646301,109.804802,,,,,,,,,,780.911255,768.461548,292.749969
372,,,,538.749084,696.138367,142.613739,,,,464.221283,647.497620,94.321854,879.025879,744.538757,441.050690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.297821,726.665527,109.756905,,,,,,,,,,780.565552,768.482605,292.936401
373,,,,538.679810,696.046082,142.656708,,,,464.166779,647.430786,94.303329,879.005676,744.455627,441.331238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.317383,726.652588,109.685089,,,,,,,,,,780.292969,768.499878,293.139862
374,,,,538.673340,696.020203,142.649170,,,,464.170441,647.498352,94.279732,878.884094,744.369812,441.677917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.284485,726.667969,109.733704,,,,,,,,,,780.225342,768.423523,293.264557
375,,,,538.686646,695.921936,142.693115,,,,464.187225,647.513611,94.220901,879.187256,744.271484,441.603363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.331665,726.653320,109.722107,,,,,,,,,,780.226013,768.350220,293.334595
376,,,,538.690735,695.908081,142.703918,,,,464.194580,647.512939,94.205719,879.186584,744.344788,441.540314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.281921,726.667480,109.750214,,,,,,,,,,780.215027,768.237732,293.326355
377,,,,538.672363,695.924927,142.683441,,,,464.128265,647.452393,94.239693,879.509766,744.267822,441.620972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.256561,726.670654,109.776367,,,,,,,,,,780.343201,768.150879,293.328491
378,,,,538.633545,695.832825,142.712708,,,,464.113373,647.426270,94.218788,879.277344,744.141907,441.750214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.290863,726.661011,109.754723,,,,,,,,,,780.335938,768.104553,293.343384
379,,,,538.660522,695.812073,142.730164,,,,464.126404,647.435791,94.220001,878.807434,744.384888,441.988098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.322754,726.649597,109.685516,,,,,,,,,,780.224792,768.124573,293.498993
380,,,,538.637390,695.741882,142.718292,,,,464.096191,647.443970,94.194359,878.483093,744.359985,442.166260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.299988,726.657837,109.685837,,,,,,,,,,780.159973,768.041138,293.652496
381,,,,538.610107,695.727234,142.711578,,,,464.090576,647.445496,94.189247,878.462769,744.351135,442.241180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.270355,726.669800,109.753639,,,,,,,,,,780.043884,767.970337,293.744019
382,,,,538.478394,695.717529,142.624802,,,,464.060425,647.541138,94.126434,878.717773,744.288452,442.325378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.344086,726.746216,109.682007,,,,,,,,,,780.063843,767.962708,293.820618

