Grasp117
Date:,2025/04/23
Time:,12:58:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
414,,,,,,,,,,,,,,,,467.434174,646.286865,100.569771,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.399597,718.917847,90.746330,,,,,,,,,,,,,,,,,,,,,,802.554993,784.895508,277.961121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,467.462921,646.352356,100.555260,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.330994,718.873108,90.767715,,,,,,,,,,,,,,,,,,,,,,802.536987,784.943481,277.953583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,,467.434906,646.322937,100.566559,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.371399,718.937561,90.745308,,,,,,,,,,,,,,,,,,,,,,802.494629,784.910217,277.919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,,,,,,,,,,,,,,467.204620,646.184875,100.880074,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.420898,718.929260,90.776604,,,,,,,,,,,,,,,,,,,,,,802.577332,785.199036,278.092712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,,467.337189,646.198547,100.690033,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.369324,718.954773,90.814453,,,,,,,,,,,,,,,,,,,,,,802.659424,784.895569,278.106171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,467.451233,646.316528,100.581238,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.458679,718.909668,90.834564,,,,,,,,,,,,,,,,,,,,,,802.674316,784.992126,278.088409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,467.452026,646.386230,100.492226,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.444946,718.920898,90.846497,,,,,,,,,,,,,,,,,,,,,,802.847229,784.904114,278.099213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,467.459442,646.360474,100.523193,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.416016,718.938782,90.858841,,,,,,,,,,,,,,,,,,,,,,803.175598,784.762329,277.746429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,467.490295,646.347412,100.569237,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.476257,718.894958,90.850197,,,,,,,,,,,,,,,,,,,,,,803.165833,784.705139,278.195709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,467.495636,646.344116,100.578728,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.453369,718.993225,90.830795,,,,,,,,,,,,,,,,,,,,,,803.046326,785.388428,278.102905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,467.571014,646.336853,100.494164,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.425842,719.020813,90.862602,,,,,,,,,,,,,,,,,,,,,,803.171997,785.413330,278.054077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,467.480225,646.411682,100.741898,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.510193,719.005920,91.005157,,,,,,,,,,,,,,,,,,,,,,803.375183,785.120178,278.177216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,467.544373,646.427612,100.605972,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.561646,718.964722,90.961609,,,,,,,,,,,,,,,,,,,,,,803.276062,785.346436,278.155670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,,,467.555878,646.347290,100.510735,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.528625,718.996887,90.936539,,,,,,,,,,,,,,,,,,,,,,803.263367,785.448853,278.145691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,,,,,,,,,,,,467.509521,646.305908,100.527061,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.590820,719.008362,90.981850,,,,,,,,,,,,,,,,,,,,,,803.258179,785.513611,278.169250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,467.495636,646.325012,100.546013,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.514282,718.955933,91.089867,,,,,,,,,,,,,,,,,,,,,,803.316406,785.428894,278.195984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,467.568298,646.426819,100.535461,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.652710,718.946472,91.036270,,,,,,,,,,,,,,,,,,,,,,803.390747,785.429260,278.336212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,467.477539,646.443909,100.752205,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.644409,718.947144,91.029655,,,,,,,,,,,,,,,,,,,,,,803.472107,785.401672,278.398865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,467.463959,646.380310,100.846123,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.684448,718.945862,91.074677,,,,,,,,,,,,,,,,,,,,,,803.371460,785.492432,278.409271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,467.593323,646.648621,100.858536,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.768127,718.939392,91.040947,,,,,,,,,,,,,,,,,,,,,,803.264099,785.436157,278.566376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,467.481201,646.500488,100.792297,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.809570,718.924316,91.055534,,,,,,,,,,,,,,,,,,,,,,803.281067,785.408081,278.702271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,,467.285431,646.300293,100.842430,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.829773,718.917603,91.090157,,,,,,,,,,,,,,,,,,,,,,803.250610,785.340393,278.750458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,467.504059,646.356750,100.621056,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.774048,718.915588,91.127678,,,,,,,,,,,,,,,,,,,,,,803.299622,785.294250,278.773132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,,467.494171,646.501587,100.731674,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.756958,718.919067,91.145767,,,,,,,,,,,,,,,,,,,,,,803.215881,785.221069,278.841156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,467.445648,646.446350,100.811378,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.743896,718.930481,91.151314,,,,,,,,,,,,,,,,,,,,,,803.206482,785.091431,278.964600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,,467.589905,646.387695,100.565582,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.718262,718.972168,91.156059,,,,,,,,,,,,,,,,,,,,,,803.195068,784.991394,279.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,467.546997,646.417786,100.471603,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.772278,718.944580,91.143372,,,,,,,,,,,,,,,,,,,,,,803.227295,784.905029,279.114594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,467.508331,646.370911,100.502472,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.802673,718.924438,91.127777,,,,,,,,,,,,,,,,,,,,,,803.216431,784.706421,279.142548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,467.482666,646.385620,100.801704,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.790710,718.920593,91.112312,,,,,,,,,,,,,,,,,,,,,,803.155457,784.587219,279.191254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,467.430267,646.381958,100.876755,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.757263,718.962097,91.130936,,,,,,,,,,,,,,,,,,,,,,803.159119,784.469971,279.300171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,467.558258,646.357422,100.595726,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.739441,718.918335,91.152946,,,,,,,,,,,,,,,,,,,,,,803.177551,784.262878,279.341736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,467.355957,646.223755,100.776985,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.731384,718.826172,91.174805,,,,,,,,,,,,,,,,,,,,,,803.126343,784.168274,279.446075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,467.432190,646.272278,100.668831,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.715515,718.822937,91.184090,,,,,,,,,,,,,,,,,,,,,,803.163818,784.019775,279.581970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,467.333160,646.230652,100.876472,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.703735,718.826599,91.189438,,,,,,,,,,,,,,,,,,,,,,803.222046,783.886108,279.640137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,467.513123,646.242065,100.683304,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.715881,718.810303,91.169273,,,,,,,,,,,,,,,,,,,,,,803.039551,783.467529,279.810059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,467.614441,646.362793,100.508820,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.733154,718.818237,91.170906,,,,,,,,,,,,,,,,,,,,,,802.926575,783.397827,279.862335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,467.361267,646.252625,100.770538,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.748230,718.828308,91.145744,,,,,,,,,,,,,,,,,,,,,,802.996460,783.207214,279.866058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,467.511658,646.298462,100.629440,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.767578,718.830261,91.139160,,,,,,,,,,,,,,,,,,,,,,803.018616,783.147400,279.864594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,467.524902,646.317017,100.595413,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.687866,718.847229,91.161980,,,,,,,,,,,,,,,,,,,,,,803.010071,782.983398,279.946442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,467.548706,646.282043,100.582695,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.709595,718.820435,91.185509,,,,,,,,,,,,,,,,,,,,,,802.946289,782.856018,280.013885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,467.320557,646.198425,100.894569,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.731079,718.818237,91.179016,,,,,,,,,,,,,,,,,,,,,,802.890869,782.774292,280.047882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,467.422241,646.223328,100.760033,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.719543,718.830933,91.179657,,,,,,,,,,,,,,,,,,,,,,802.663757,783.080750,280.426697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,467.470184,646.304443,100.602211,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.759460,718.830872,91.149422,,,,,,,,,,,,,,,,,,,,,,802.497559,783.082825,280.643707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,467.518524,646.314514,100.528915,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.703735,718.820618,91.202560,,,,,,,,,,,,,,,,,,,,,,802.507446,782.943481,280.786346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,467.294128,646.235657,100.838623,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.710999,718.815247,91.193581,,,,,,,,,,,,,,,,,,,,,,802.436829,782.921387,280.841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,467.175354,646.130371,100.997673,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.707703,718.808105,91.208435,,,,,,,,,,,,,,,,,,,,,,802.470703,782.846436,280.894592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,467.418854,646.172485,100.743736,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.689453,718.817871,91.220741,,,,,,,,,,,,,,,,,,,,,,802.445251,782.811646,280.961945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,467.641449,646.338745,100.541199,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.710083,718.814697,91.212311,,,,,,,,,,,,,,,,,,,,,,802.867371,782.946899,280.627716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,467.403412,646.276428,100.750191,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.706482,718.813538,91.210403,,,,,,,,,,,,,,,,,,,,,,802.587646,782.722351,280.918640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,467.446808,646.249817,100.682999,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.698730,718.848083,91.214638,,,,,,,,,,,,,,,,,,,,,,802.459534,782.605530,281.044342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,467.481659,646.361023,100.822868,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.707092,718.827087,91.216843,,,,,,,,,,,,,,,,,,,,,,802.430115,782.563110,281.086761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,467.303223,646.211914,100.940430,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.729004,718.819519,91.181053,,,,,,,,,,,,,,,,,,,,,,802.452576,782.554016,281.185455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,467.185638,646.118042,100.983459,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.711121,718.825745,91.180710,,,,,,,,,,,,,,,,,,,,,,802.509277,782.444519,281.241394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,467.442413,646.274963,100.921700,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.718689,718.804932,91.202309,,,,,,,,,,,,,,,,,,,,,,802.504211,782.411499,281.203308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,467.519348,646.340515,100.587738,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.733276,718.712158,91.195946,,,,,,,,,,,,,,,,,,,,,,802.550354,782.289124,281.232544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,467.592651,646.336853,100.502167,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.706604,718.717163,91.203041,,,,,,,,,,,,,,,,,,,,,,802.592773,782.165466,281.340149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,467.487579,646.337585,100.526009,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.729248,718.698425,91.243050,,,,,,,,,,,,,,,,,,,,,,802.556030,782.124878,281.373047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.240967,798.428040,200.456451
471,,,,,,,,,,,,,,,,467.335388,646.191589,100.864677,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.630432,718.755371,91.398178,,,,,,,,,,,,,,,,,,,,,,802.369202,782.183716,281.668762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.139587,798.619568,200.717300
472,,,,,,,,,,,,,,,,467.500885,646.206726,100.716011,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.728760,718.708374,91.322006,,,,,,,,,,,,,,,,,,,,,,802.425476,781.986023,282.139160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.008423,798.841553,200.970596
473,,,,,,,,,,,,,,,,467.554382,646.301025,100.575798,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.759827,718.713074,91.296700,,,,,,,,,,,,,,,,,,,,,,802.405762,781.937683,282.254608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.869446,799.093140,201.119217
474,,,,,,,,,,,,,,,,467.520386,646.358093,100.513100,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.750183,718.701843,91.301857,,,,,,,,,,,,,,,,,,,,,,802.428223,781.881104,282.340271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.709106,799.241028,201.184448
475,,,,,,,,,,,,,,,,467.534851,646.344055,100.548180,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.778992,718.711365,91.301117,,,,,,,,,,,,,,,,,,,,,,802.488098,781.702942,282.361053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.622559,799.264465,201.231384
476,,,,,,,,,,,,,,,,467.513397,646.297852,100.592712,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.770996,718.688293,91.366501,,,,,,,,,,,,,,,,,,,,,,802.558716,781.627136,282.407379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.896423,799.073853,201.362106
477,,,,,,,,,,,,,,,,467.528107,646.301208,100.592941,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.789001,718.653809,91.350677,,,,,,,,,,,,,,,,,,,,,,802.513062,781.540466,282.471741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.825134,799.105408,201.358154
478,,,,,,,,,,,,,,,,467.313751,646.172974,100.885536,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.769531,718.678772,91.371147,,,,,,,,,,,,,,,,,,,,,,802.668823,781.362305,282.579681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.833862,799.022461,201.423187
479,,,,,,,,,,,,,,,,467.267151,646.092041,101.017548,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.816650,718.692627,91.332367,,,,,,,,,,,,,,,,,,,,,,802.679688,781.287781,282.617432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.817505,798.883545,201.427719
480,,,,,,,,,,,,,,,,467.446503,646.199585,100.729103,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.804199,718.688354,91.329193,,,,,,,,,,,,,,,,,,,,,,802.626526,781.186218,282.773315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.883606,798.718994,201.611099
481,,,,,,,,,,,,,,,,467.564606,646.284424,100.558830,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.805664,718.659973,91.330200,,,,,,,,,,,,,,,,,,,,,,802.552490,781.173828,282.787201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.821655,798.733948,201.612015
482,,,,,,,,,,,,,,,,467.364319,646.193054,100.833710,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.816956,718.676331,91.339325,,,,,,,,,,,,,,,,,,,,,,802.597839,781.062256,282.789398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.773438,798.731506,201.551849

