Grasp48
Date:,2025/04/16
Time:,14:28:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
416,552.595398,715.902222,105.440994,475.530701,647.069275,98.135376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.106110,724.116028,117.085480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.474731,786.666504,319.377136,795.417542,797.518127,195.612457,,,,,,,,,
417,552.511841,716.031189,105.464928,475.542206,647.040649,98.086716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.073639,724.172607,117.152901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.226929,786.893005,319.248444,795.207458,797.508850,195.809067,,,,,,,,,
418,552.503479,715.933105,105.620018,475.575378,647.039978,98.003952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.094757,724.125000,117.122620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.909363,786.766541,319.288605,795.135437,797.396301,195.986572,,,,,,,,,
419,552.569397,716.013550,105.504517,475.641327,647.155701,97.966263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.148376,724.202087,117.074562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.710083,786.693176,319.571167,795.269287,797.312134,196.029144,,,,,,,,,
420,552.608643,716.158264,105.519646,475.666687,647.158264,97.917717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.167419,724.228333,117.020561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.483459,786.731506,319.831207,795.414307,797.193787,196.030594,,,,,,,,,
421,552.508606,716.198364,105.673203,475.689789,647.073059,97.917053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.182739,724.222290,117.000404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.545837,797.066162,196.102631,,,,,,,,,
422,552.421265,716.203003,105.733192,475.829926,647.082642,97.790596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.225647,724.209961,116.981339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.545959,797.031677,196.253998,,,,,,,,,
423,552.585083,716.194214,105.649277,475.713501,646.980530,97.794243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.180939,724.211914,117.001709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.625000,796.878174,196.269928,,,,,,,,,
424,552.716980,716.211365,105.604538,475.711060,647.071655,97.826775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.214417,724.210449,116.994202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.751221,796.723877,196.374008,,,,,,,,,
425,552.752197,716.248657,105.624451,475.848175,647.045288,97.634010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.189514,724.218506,116.998978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.622864,796.750122,196.601624,,,,,,,,,
426,552.607727,716.401001,105.638733,475.771637,647.025085,97.685562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.076050,724.221191,116.996002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.451111,796.562378,197.060669,,,,,,,,,
427,552.652649,716.395020,105.658897,475.756439,647.018494,97.733971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.094666,724.212097,116.988434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.322021,796.520203,197.351837,,,,,,,,,
428,552.652771,716.384949,105.603233,475.735382,646.951965,97.657219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.117828,724.125793,116.959259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.187561,796.421204,197.527664,,,,,,,,,
429,552.622375,716.399475,105.599915,475.784485,646.974487,97.605476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.987091,724.262939,116.988319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.311096,796.406738,197.583496,,,,,,,,,
430,552.702087,716.391602,105.572670,475.969208,647.002136,97.436310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.013824,724.208191,117.023254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.474243,796.240295,197.581375,,,,,,,,,
431,552.676331,716.405701,105.568855,475.833466,646.967773,97.491562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.038452,724.133179,116.984848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.495117,796.190247,197.557648,,,,,,,,,
432,552.545776,716.526855,105.581055,475.800110,646.964722,97.593384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.935669,724.182922,116.983910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.488037,796.030701,197.613129,,,,,,,,,
433,552.647949,716.491943,105.566910,475.782623,646.926819,97.507126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.938995,724.142029,116.952156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.384338,795.820679,198.271622,,,,,,,,,
434,552.628357,716.444641,105.517601,475.829376,646.917969,97.444939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.879669,724.193298,116.928444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.074158,795.749817,198.762253,,,,,,,,,
435,552.458740,716.595764,105.563980,475.845581,646.922852,97.431023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.921387,724.206421,116.951721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,552.589661,716.507751,105.547325,475.787140,646.969421,97.405746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.972626,724.148010,116.894066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,552.648987,716.446655,105.540062,475.868439,646.946838,97.383316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.151947,724.213196,116.460838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.491699,795.379944,199.637878,,,,,,
438,552.701416,716.457153,105.554581,475.825684,646.933167,97.331711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.053436,724.196289,116.744049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.090698,795.362732,199.969101,,,,,,
439,552.679749,716.440308,105.511253,475.903473,647.008545,97.226784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.159485,724.301147,116.513161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.063416,795.363586,200.220963,920.061646,786.409119,322.088989,,,
440,552.675171,716.375183,105.494553,475.961884,647.054871,97.175545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.969177,724.297302,116.762665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.936340,795.309509,200.338547,,,,,,
441,552.645081,716.365417,105.472420,475.836487,646.878906,97.302856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.053162,724.324585,116.440781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.844238,795.185608,200.408005,,,,919.859314,786.439453,322.364655
442,552.618896,716.368347,105.390541,475.933441,646.998291,97.259590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.185181,724.328552,116.261848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.893494,795.160400,200.470718,,,,919.916748,786.393372,322.273499
443,552.596924,716.372986,105.442001,475.968811,647.018555,97.090195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.208344,724.328857,116.172661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.818604,795.108765,200.621384,,,,920.012695,786.366272,322.360504
444,552.378784,716.517334,105.473114,476.023529,646.965637,97.016373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.145905,724.376282,116.257156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.726257,795.011108,200.727783,,,,919.967896,786.446472,322.546356
445,552.519531,716.411743,105.408142,476.034058,646.946167,97.002419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.158539,724.341248,116.240829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.641296,794.888123,200.803757,,,,919.833862,786.378662,322.651489
446,552.533752,716.321228,105.307793,476.038818,646.942932,96.984055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.142792,724.385193,116.237289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.585022,794.771606,200.825058,,,,919.910461,786.307556,322.716614
447,552.479187,716.338074,105.273674,476.060944,646.962524,96.873932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.142700,724.361206,116.140724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.641357,794.652893,200.888840,,,,919.736694,786.421204,322.782196
448,552.464233,716.382385,105.334488,476.112915,646.977356,96.758789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.108063,724.408203,116.181160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.572021,794.514221,201.031830,,,,919.690796,786.385071,322.798737
449,552.136780,716.420837,105.359589,476.132782,646.957703,96.676041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.136139,724.392883,115.951286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.593445,794.328003,201.190887,,,,919.838440,786.295349,322.860443
450,552.375122,716.363281,105.253502,476.147614,646.944946,96.626129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.096680,724.375366,115.796196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.562378,794.171448,201.482330,,,,919.826416,786.326172,322.854919
451,552.425903,716.325684,105.272774,476.103149,646.961182,96.581955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.011017,724.437927,115.919403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.530762,793.979553,201.721848,,,,919.911743,786.280945,322.948456
452,552.369019,716.276428,105.291298,476.093353,646.966736,96.579193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.986115,724.401672,115.922371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.528992,793.774536,201.971817,,,,919.714172,786.419250,322.987793
453,552.355103,716.292175,105.336647,476.046204,646.876648,96.625511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.865936,724.436584,115.920212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.380615,793.640137,202.189590,,,,919.784485,786.316772,323.082977

