Grasp30
Date:,2025/04/16
Time:,11:09:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.397003,645.031433,103.896202,538.945801,728.108093,116.027458,,,,,,,,,,,,,,,,,,,,,,,,,417.432343,708.212402,119.932571,,,,898.194092,828.828064,323.016785,732.862610,841.050720,172.204727,,,
319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.530914,644.794067,103.319298,538.868164,728.025452,115.632698,,,,,,,,,,,,,,,,,,,,,,,,,417.530212,708.022156,119.550705,,,,897.840027,829.048889,322.841095,733.039673,841.161255,171.663940,,,
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.609619,644.685120,103.008057,538.673828,727.961975,115.235741,,,,,,,,,,,,,,,,,,,,,,,,,417.341309,707.859985,119.219276,,,,897.447266,829.184448,322.659637,733.472595,840.959595,170.960068,,,
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.718964,644.608887,102.761566,538.642212,727.853699,115.079102,,,,,,,,,,,,,,,,,,,,,,,,,417.257843,707.699524,118.985222,,,,897.024719,829.405334,322.474060,733.518738,840.989380,170.610550,,,
322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.753174,644.529053,102.463203,538.404358,728.066895,114.821632,,,,,,,,,,,,,,,,,,,,,,,,,417.155884,707.522949,118.692284,,,,896.826904,829.514221,322.342743,733.112793,841.103882,170.545105,,,
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.752380,644.366882,102.139038,538.448303,728.216858,114.447975,,,,,,,,,,,,,,,,,,,,,,,,,417.070068,707.431458,118.361389,,,,896.559082,829.638672,322.223816,732.867004,841.158325,170.598480,,,
324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.694122,644.269836,101.996231,537.892212,728.102539,114.586586,,,,,,,,,,,,,,,,,,,,,,,,,417.007629,707.354614,118.094925,,,,896.380310,829.766785,322.212830,732.531982,841.299683,170.696060,,,
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.732147,644.173279,101.669228,537.963013,728.025391,114.188202,,,,,,,,,,,,,,,,,,,,,,,,,416.905518,707.292908,117.728027,,,,896.044312,829.922913,321.853607,732.588623,841.150940,170.551376,,,
326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.762360,644.140076,101.301926,538.075378,728.083435,113.895775,,,,,,,,,,,,,,,,,,,,,,,,,417.005585,707.113708,116.895111,,,,895.800720,830.028259,321.767090,732.681458,841.032959,170.381042,,,
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.766510,644.116699,100.489265,538.086243,728.025208,113.648582,,,,,,,,,,,,,,,,,,,,,,,,,417.430176,707.237610,115.709480,,,,895.687561,830.103821,321.709137,732.291565,841.364990,170.371643,,,
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.836182,644.120911,99.840302,538.066223,727.902039,113.278252,,,,,,,,,,,,,,,,,,,,,,,,,417.399780,707.146851,115.107193,,,,895.488586,830.271362,321.675812,732.338074,841.336792,170.294952,,,
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.844421,643.973328,99.114746,538.111145,727.809082,112.924622,,,,,,,,,,,,,,,,,,,,,,,,,417.340973,707.110107,114.697006,,,,895.337769,830.440491,321.653839,732.443848,841.315369,170.078506,,,
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.900574,643.940430,98.430389,538.622375,727.457397,111.965347,,,,,,,,,,,,,,,,,,,,,,,,,417.372467,706.992676,114.559296,,,,894.998291,830.648438,321.613953,732.403992,841.305969,169.811508,,,
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.043335,643.967285,97.776245,538.904236,727.414734,111.101631,,,,,,,,,,,,,,,,,,,,,,,,,417.348267,706.988586,114.375702,,,,895.067566,830.666321,321.630676,732.409241,841.285278,169.559357,,,
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.976532,643.906067,97.593597,538.538940,727.582092,110.711388,,,,,,,,,,,,,,,,,,,,,,,,,417.519928,707.001404,113.835754,,,,895.218140,830.776489,321.556885,732.400818,841.393127,169.391327,,,
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.064209,643.839539,97.264557,538.459717,727.632202,110.463188,,,,,,,,,,,,,,,,,,,,,,,,,417.628601,707.015259,113.320145,,,,895.152832,830.888489,321.508209,732.311768,841.384644,169.170883,,,
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.231323,643.878357,96.968018,538.611755,727.668091,110.300522,,,,,,,,,,,,,,,,,,,,,,,,,417.501892,706.919678,112.669777,,,,895.095459,830.986267,321.449951,732.343323,841.456909,168.875748,,,
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.326782,643.895935,96.665543,538.660461,727.657959,109.949326,,,,,,,,,,,,,,,,,,,,,,,,,417.412201,706.856445,112.188599,,,,895.019287,831.079834,321.444397,732.624634,841.512634,168.127258,,,
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.593048,643.958740,96.264984,538.585083,727.757996,109.645218,,,,,,,,,,,,,,,,,,,,,,,,,417.358490,706.762024,111.946968,,,,895.005371,831.151062,321.433441,,,,,,
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.813843,643.850769,95.746857,538.566345,727.845093,109.341415,,,,,,,,,,,,,,,,,,,,,,,,,417.372131,706.694031,111.671318,,,,895.054077,831.203735,321.413910,,,,,,
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.994080,643.837585,94.976463,538.504761,727.853760,109.065254,,,,,,,,,,,,,,,,,,,,,,,,,417.746521,706.604675,110.333611,,,,894.967773,831.285950,321.301636,,,,,,
339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.209137,643.747986,94.269615,538.472412,727.871460,108.662178,,,,,,,,,,,,,,,,,,,,,,,,,418.176147,706.536865,109.348686,,,,894.816284,831.413391,321.201172,,,,,,
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.437988,643.842590,93.613037,538.465759,727.618958,107.996185,,,,,,,,,,,,,,,,,,,,,,,,,418.391083,706.461853,108.657524,,,,894.406921,831.600159,321.218597,,,,,,
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.698212,643.873169,92.974129,538.329590,727.483398,107.268295,,,,,,,,,,,,,,,,,,,,,,,,,418.274536,706.366394,108.628189,,,,894.131714,831.672485,321.078979,,,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.915710,643.906128,93.062859,538.656250,727.719788,106.776146,,,,,,,,,,,,,,,,,,,,,,,,,418.491669,706.747009,108.364532,,,,893.932312,831.841309,321.052399,,,,,,
343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.021179,644.016174,93.165222,538.909485,727.964783,106.259781,,,,,,,,,,,,,,,,,,,,,,,,,418.866241,706.991455,108.220222,,,,894.035156,831.782959,321.067596,,,,,,
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.007538,644.082703,93.301727,539.200012,728.041626,105.920631,,,,,,,,,,,,,,,,,,,,,,,,,418.985718,707.011230,108.216270,,,,893.786987,831.922119,321.025940,,,,,,
345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.077637,644.181213,93.243744,539.238770,728.176453,105.719849,,,,,,,,,,,,,,,,,,,,,,,,,419.112610,707.075745,108.271439,,,,893.731689,831.992249,321.054962,,,,,,
346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.143097,644.183350,93.144501,539.481445,728.156738,105.466888,,,,,,,,,,,,,,,,,,,,,,,,,419.056488,707.100281,108.391884,,,,893.507385,832.064575,320.970764,,,,,,
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.229645,644.173401,93.120712,539.587708,728.062134,105.351997,,,,,,,,,,,,,,,,,,,,,,,,,419.038025,707.090759,108.428085,,,,893.393127,832.160645,320.766022,,,,,,
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.313049,644.159790,93.019775,539.681213,728.124268,105.519218,,,,,,,,,,,,,,,,,,,,,,,,,419.077484,706.973938,108.314629,,,,893.334839,832.296631,320.713074,,,,,,
349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.263977,644.080017,92.955002,539.536621,728.071411,105.434433,,,,,,,,,,,,,,,,,,,,,,,,,419.160614,706.849731,108.335190,,,,893.076904,832.541077,320.514648,,,,,,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.244171,644.062561,92.963676,539.571228,728.008789,105.389748,,,,,,,,,,,,,,,,,,,,,,,,,419.106110,706.845520,108.315170,,,,892.869080,832.711914,320.320038,,,,,,
351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.263733,644.082397,92.963676,539.357910,728.071655,105.424782,,,,,,,,,,,,,,,,,,,,,,,,,418.991791,706.778503,108.258217,,,,892.842957,832.761292,320.316925,,,,,,
352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.813873,643.851074,93.482460,539.242676,728.145386,105.645668,,,,,,,,,,,,,,,,,,,,,,,,,418.899475,706.773499,108.196220,,,,892.743042,832.919617,320.274353,,,,733.143860,842.949463,165.295319
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.983521,643.932739,93.237175,538.985962,728.146667,105.634926,,,,,,,,,,,,,,,,,,,,,,,,,418.799530,706.774475,108.253036,,,,892.607422,832.970093,320.120239,,,,732.888855,843.042236,165.354294
354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.082672,644.009033,92.977058,538.844360,728.237610,105.683578,,,,,,,,,,,,,,,,,,,,,,,,,418.799652,706.697876,107.767494,,,,892.488708,832.965027,320.049591,,,,732.639648,843.112915,165.380081
355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.086304,644.029907,92.962891,538.719177,728.289551,105.589523,,,,,,,,,,,,,,,,,,,,,,,,,418.813354,706.687561,108.092308,,,,892.382019,833.001770,320.100464,,,,732.380188,843.170959,165.436539
356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.064514,644.010254,92.982506,538.470947,728.315430,105.613297,,,,,,,,,,,,,,,,,,,,,,,,,418.608521,706.597473,108.233124,,,,892.266235,833.061829,320.120911,,,,732.059082,843.220764,165.545303
357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.938019,643.998352,92.979752,538.701477,728.339966,105.566940,,,,,,,,,,,,,,,,,,,,,,,,,418.348694,706.563843,108.374908,,,,892.224976,833.092468,320.173096,,,,731.893860,843.210388,165.652008
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.948608,644.008606,92.939659,538.786987,728.337463,105.387444,,,,,,,,,,,,,,,,,,,,,,,,,418.211731,706.477112,108.396866,,,,892.051208,833.139587,320.287506,,,,731.633911,843.265137,165.617889
359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.946136,644.001831,92.898804,538.591309,728.372681,105.380516,,,,,,,,,,,,,,,,,,,,,,,,,418.170471,706.468628,108.373039,,,,891.825562,833.241455,320.396454,,,,731.458069,843.278992,165.612244
360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.885468,643.937805,92.900558,538.523804,728.374512,105.406784,,,,,,,,,,,,,,,,,,,,,,,,,418.118439,706.381592,108.427765,,,,891.852295,833.174744,320.660675,,,,731.234253,843.333679,165.635330
361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.873291,643.912598,92.874962,538.568298,728.329224,105.365555,,,,,,,,,,,,,,,,,,,,,,,,,418.004852,706.360962,108.468491,,,,891.630676,833.169189,320.910217,,,,731.057739,843.241089,165.676743
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.826324,643.900879,92.832108,538.589722,728.183228,105.329704,,,,,,,,,,,,,,,,,,,,,,,,,417.846405,706.354492,108.587494,,,,891.460876,833.286682,321.058228,,,,730.902527,843.218201,165.692535
363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.809113,643.950439,92.789505,538.524353,728.221924,105.124718,,,,,,,,,,,,,,,,,,,,,,,,,417.774902,706.363708,108.599182,,,,891.363525,833.349182,321.242249,,,,730.765442,843.132446,165.666962
364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.726013,643.952759,92.803452,538.554810,728.187195,105.095306,,,,,,,,,,,,,,,,,,,,,,,,,417.777405,706.272888,108.515015,,,,891.200256,833.353760,321.378967,,,,730.686707,843.121094,165.610855
365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.676849,643.815674,92.773277,538.393311,728.139771,105.037964,,,,,,,,,,,,,,,,,,,,,,,,,417.687378,706.272034,108.534027,,,,891.113464,833.428650,321.511200,,,,730.510620,843.179199,165.580292
366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.672455,643.833374,92.714264,538.169373,728.314758,104.912262,,,,,,,,,,,,,,,,,,,,,,,,,417.643982,706.263794,108.554062,,,,891.113220,833.507935,321.612854,,,,730.393921,843.213684,165.528305
367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.693390,643.849304,92.653511,538.080078,728.262634,104.877731,,,,,,,,,,,,,,,,,,,,,,,,,417.643463,706.251099,108.483978,,,,891.029236,833.642578,321.810974,,,,730.329834,843.196411,165.591690
368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.700623,643.853577,92.642265,538.013062,728.261353,104.874031,,,,,,,,,,,,,,,,,,,,,,,,,417.615631,706.262268,108.457573,,,,890.882813,833.698242,321.874634,,,,730.239197,843.109985,165.562775
369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.609924,643.766724,92.597069,537.962769,728.189819,104.760345,,,,,,,,,,,,,,,,,,,,,,,,,417.594269,706.144775,108.551819,,,,890.885132,833.650818,321.934601,,,,730.107300,843.093445,165.535461
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.479706,643.747803,92.473511,537.946228,728.216370,104.693733,,,,,,,,,,,,,,,,,,,,,,,,,417.463654,706.101196,108.142052,,,,890.798523,833.727600,321.996552,,,,730.075623,843.099976,165.550217
371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.369476,643.751526,92.443443,537.958313,728.237854,104.733788,,,,,,,,,,,,,,,,,,,,,,,,,417.502930,706.115540,108.005875,,,,890.585449,833.778259,322.007416,,,,730.014038,843.021667,165.485550
372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.415375,643.714722,92.424599,537.848938,728.135132,104.676765,,,,,,,,,,,,,,,,,,,,,,,,,417.484741,706.012024,107.974808,,,,890.488403,833.883240,322.075195,,,,729.894348,843.090271,165.467651
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.576782,643.747314,92.133820,537.913452,728.096741,104.645370,,,,,,,,,,,,,,,,,,,,,,,,,417.328796,706.013977,108.069969,,,,890.427673,833.934448,322.083099,,,,729.866028,843.022705,165.468842
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.429504,643.730530,92.240135,537.820618,728.147217,104.574249,,,,,,,,,,,,,,,,,,,,,,,,,417.286041,706.014771,108.009087,,,,890.432739,833.932190,322.204132,,,,729.849854,843.098999,165.503662
375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.531494,643.764954,92.060471,537.970642,728.049194,104.496651,,,,,,,,,,,,,,,,,,,,,,,,,417.294861,705.940430,107.987328,,,,890.300415,833.959290,322.150818,,,,729.775146,843.128357,165.470505
376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.342743,643.797363,92.487656,538.016785,728.160156,104.394623,,,,,,,,,,,,,,,,,,,,,,,,,417.296448,705.917725,107.966583,,,,890.287109,834.073608,322.138397,,,,729.760437,843.125793,165.462173
377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.527832,643.762512,92.140495,537.975403,728.154419,104.525658,,,,,,,,,,,,,,,,,,,,,,,,,417.250641,705.914368,107.917000,,,,890.333923,834.037964,322.180206,,,,729.767761,843.122070,165.460266
378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.182373,643.692139,92.679710,537.999634,728.149719,104.607491,,,,,,,,,,,,,,,,,,,,,,,,,417.249084,705.817871,107.894676,,,,890.224487,834.129089,322.110748,,,,729.690125,843.271912,165.489380
379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.335663,643.635864,92.364250,538.019897,728.154724,104.523369,,,,,,,,,,,,,,,,,,,,,,,,,417.409729,705.928711,107.763107,,,,890.214539,834.140137,322.113586,,,,729.661072,843.214478,165.496643
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.518616,643.713440,92.125633,537.957458,728.194824,104.540215,,,,,,,,,,,,,,,,,,,,,,,,,417.498779,705.861633,107.651093,,,,890.152161,834.138672,322.176727,,,,729.657288,843.277588,165.515762
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.535278,643.713745,92.120644,538.013855,728.249817,104.533310,,,,,,,,,,,,,,,,,,,,,,,,,417.475983,705.850952,107.639046,,,,890.137817,834.209961,322.133789,,,,729.656982,843.297729,165.523026
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.549500,643.723999,92.135460,537.942993,728.290405,104.437401,,,,,,,,,,,,,,,,,,,,,,,,,417.433746,705.850464,107.710091,,,,890.092590,834.225525,322.168945,,,,729.658203,843.295166,165.521317
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.547607,643.696594,92.069778,537.996582,728.244629,104.388420,,,,,,,,,,,,,,,,,,,,,,,,,417.387085,705.840210,107.722000,,,,890.093689,834.299316,322.164551,,,,729.660034,843.292297,165.518265
384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.632874,643.711670,92.070190,538.047485,728.323486,104.330826,,,,,,,,,,,,,,,,,,,,,,,,,417.385406,705.758240,107.734261,,,,890.228210,834.265015,322.138367,,,,729.715271,843.239685,165.526932
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.661102,643.747925,92.032433,537.968140,728.331177,104.361626,,,,,,,,,,,,,,,,,,,,,,,,,417.347443,705.844666,107.671341,,,,890.184753,834.293274,322.099182,,,,729.680420,843.280457,165.508194
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.639984,643.741516,92.036087,537.897034,728.406189,104.293869,,,,,,,,,,,,,,,,,,,,,,,,,417.333557,705.770203,107.680634,,,,890.213623,834.266113,322.106964,,,,729.730896,843.236877,165.512009
387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.767914,643.752014,92.117699,537.905579,728.402405,104.228394,,,,,,,,,,,,,,,,,,,,,,,,,417.326660,705.750061,107.698563,,,,890.225708,834.259277,322.111359,,,,729.684631,843.280823,165.502655
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.868622,643.795044,92.093788,537.831299,728.487183,104.242599,,,,,,,,,,,,,,,,,,,,,,,,,417.292725,705.746399,107.732643,,,,890.169312,834.295288,322.101166,,,,729.740601,843.145020,165.484756
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.845520,643.724426,91.922890,537.829041,728.422913,104.205307,,,,,,,,,,,,,,,,,,,,,,,,,417.323120,705.761658,107.685379,,,,890.209717,834.267212,322.110901,,,,729.722534,843.161621,165.446411
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.851624,643.781738,92.011055,537.943970,728.347534,104.160576,,,,,,,,,,,,,,,,,,,,,,,,,417.316040,705.751221,107.702660,,,,890.170776,834.294189,322.101501,,,,729.604492,843.174438,165.422195
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.822266,643.785278,91.925735,537.972595,728.390076,104.054703,,,,,,,,,,,,,,,,,,,,,,,,,417.322021,705.753845,107.706551,,,,890.153442,834.272522,322.056702,,,,729.690918,843.028259,165.479614
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.931244,643.796204,92.002831,537.907166,728.407654,104.004715,,,,,,,,,,,,,,,,,,,,,,,,,417.310699,705.764404,107.713860,,,,890.158020,834.294617,322.090729,,,,729.681030,843.047729,165.462967
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.927063,643.751892,91.993195,537.915161,728.415588,103.991997,,,,,,,,,,,,,,,,,,,,,,,,,417.305420,705.766052,107.719414,,,,890.159851,834.300964,322.103485,,,,729.722778,843.014771,165.467758
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.785126,643.759216,91.918282,537.920166,728.361938,103.969032,,,,,,,,,,,,,,,,,,,,,,,,,417.318207,705.746704,107.736259,,,,890.215515,834.265259,322.113007,,,,729.667358,843.064026,165.463913
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.882294,643.744507,91.965157,537.883728,728.390747,103.930016,,,,,,,,,,,,,,,,,,,,,,,,,417.323395,705.763428,107.714317,,,,890.173340,834.293396,322.101410,,,,729.656189,843.072510,165.467133
396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.939636,643.763489,91.993340,537.889221,728.397278,103.936363,,,,,,,,,,,,,,,,,,,,,,,,,417.335938,705.659851,107.661720,,,,890.233948,834.356873,322.143677,,,,729.661621,843.068970,165.465363
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.892120,643.753540,91.999329,537.934753,728.406311,103.942978,,,,,,,,,,,,,,,,,,,,,,,,,417.340790,705.734558,107.634872,,,,890.196716,834.401855,322.142273,,,,729.790710,842.925537,165.401260
