Grasp38
Date:,2025/04/16
Time:,14:17:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
176,,,,883.837402,638.939697,108.528145,951.568542,710.979919,131.946899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.081177,873.036072,293.603638,,,,1126.301392,846.117188,434.699921,,,,,,,,,,,,,,,,820.107361,746.980225,115.320396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,882.637329,638.943298,108.090904,950.072327,711.078369,131.503204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.364136,872.501160,293.290436,,,,1125.614380,845.258423,434.227356,,,,,,,,,,,,,,,,819.199829,747.446106,114.990364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,881.507507,638.687866,107.988976,948.934570,711.191223,131.210571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.757935,871.927856,292.863495,,,,1125.200562,844.762329,433.814331,,,,,,,,,,,,,,,,816.884399,748.597351,115.834785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,880.438843,638.310669,108.375038,947.420349,711.288269,130.391541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.277954,871.465820,291.863647,,,,1124.424316,845.050659,434.004791,,,,,,,,,,,,,,,,814.646423,749.250000,116.373009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,879.092529,638.395935,107.858871,946.097961,711.352661,129.647308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.687500,871.059387,291.632446,,,,1123.901489,845.058838,434.144836,,,,,,,,,,,,,,,,813.721497,749.393372,116.410629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,877.778137,638.214294,107.543907,944.856140,711.216431,130.183914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.797729,870.615967,291.357178,,,,1123.521240,844.865906,433.981995,,,,,,,,,,,,,,,,811.712097,750.131042,116.283051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,876.562134,637.695740,107.364540,942.844116,710.917419,129.827850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.997314,870.145203,291.136902,,,,1123.014526,844.511292,433.595764,,,,,,,,,,,,,,,,809.816895,750.330566,116.633347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,875.472290,637.098755,107.138153,941.340027,710.918945,129.330902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.292603,869.686890,290.887482,,,,1122.348633,844.683960,433.082611,,,,,,,,,,,,,,,,808.617676,749.628113,117.008423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,874.505127,636.722290,107.022270,940.373352,710.856750,129.314529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.119263,869.000549,290.276978,,,,1121.524292,844.412292,432.588318,,,,,,,,,,,,,,,,807.876770,748.742859,116.497627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,873.405334,636.285400,106.455727,939.145325,710.638184,128.682312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.014648,868.331726,289.725189,,,,1121.214111,843.073059,431.926025,,,,,,,,,,,,,,,,805.845764,748.184143,116.274307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,871.968628,636.061096,106.320045,937.473816,710.427246,128.023193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.270508,867.841858,289.248657,,,,1121.166870,842.510376,431.451141,,,,,,,,,,,,,,,,804.374207,747.758240,116.503395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,870.824036,635.789368,105.894981,936.268921,710.157227,127.366188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.753784,867.338867,288.850372,,,,1121.061646,841.893860,430.942902,,,,,,,,,,,,,,,,802.550354,747.345276,116.814415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,870.406006,635.270447,105.803040,935.049316,709.864807,127.154915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.571533,866.811584,288.357819,,,,,,,,,,,,,,,,,,,,,,801.188171,746.245667,116.967384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,869.127930,634.854248,105.240654,933.368896,709.448730,126.962425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.292236,866.202759,288.119843,,,,,,,,,,,,,,,,,,,,,,799.807190,745.518616,116.894272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,867.618530,634.505859,105.082878,932.085938,709.160522,126.876549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.239258,865.628540,287.825531,,,,,,,,,,,,,,,,,,,,,,798.290588,744.728577,117.018356,1118.336792,841.886536,430.369080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,866.504517,633.771729,105.271156,931.171448,709.021606,126.925011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.302490,865.204285,287.561188,,,,,,,,,,,,,,,,,,,,,,796.565735,744.096802,117.130943,1117.716309,841.882629,429.783234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,865.425964,633.387329,105.043518,929.688110,708.760925,126.680969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.083740,864.659424,287.312927,,,,,,,,,,,,,,,,,,,,,,795.163452,743.800110,117.006966,1117.288818,841.566284,429.519409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,864.417603,633.268921,104.359138,927.935852,708.652100,126.371437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.964966,864.097656,286.629608,,,,,,,,,,,,,,,,,,,,,,793.638367,743.041809,116.979881,1117.002563,841.168274,429.400146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,863.139709,633.006775,104.031937,927.088623,708.448608,126.194237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.145630,863.387207,286.104767,,,,,,,,,,,,,,,,,,,,,,791.987793,742.130249,117.086075,1116.692993,840.747314,429.113953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,861.768066,632.737854,103.682274,925.952820,708.361450,125.928627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.460205,862.883972,285.918121,,,,,,,,,,,,,,,,,,,,,,791.030212,740.952759,117.102234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,860.817322,632.698547,104.144539,924.677307,708.206665,125.445442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.654419,862.527161,285.899078,,,,,,,,,,,,,,,,,,,,,,789.978088,740.010071,116.558609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,859.804626,632.427368,104.004227,923.249329,708.212952,125.003395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.408203,862.162842,285.655670,,,,,,,,,,,,,,,,,,,,,,788.907837,739.496460,116.657043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,858.850830,631.970093,103.733139,922.298462,708.156982,124.919022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.271606,861.917664,285.290161,,,,,,,,,,,,,,,,,,,,,,787.314697,738.859924,116.714066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,857.772644,631.552979,103.831604,921.441223,707.999146,124.828888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.439575,861.468750,285.104065,,,,,,,,,,,,,,,,,,,,,,785.646729,737.893677,116.144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,856.824402,631.325806,103.833267,920.235718,707.803162,124.807793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.824951,861.002625,284.897278,,,,,,,,,,,,,,,,,,,,,,784.405212,737.107361,115.570847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,856.008911,631.092346,103.840813,918.566284,707.583740,124.781120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.202148,860.499146,284.613220,,,,,,,,,,,,,,,,,,,,,,783.658630,736.333862,115.065407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,855.172852,630.851257,104.023933,917.669373,707.259460,124.917061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.501343,859.992188,284.327179,,,,,,,,,,,,,,,,,,,,,,782.748901,735.162598,114.526192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,854.054138,630.495667,103.847267,917.417175,707.149353,124.951126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.725098,859.599915,283.869049,,,,,,,,,,,,,,,,,,,,,,781.456482,733.959412,114.078148,,,,1111.277710,837.108032,425.382690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,853.091309,630.100342,103.719070,916.402283,707.067505,124.772926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.016724,859.341492,283.397400,,,,,,,,,,,,,,,,,,,,,,780.928711,732.923401,113.498985,,,,1110.251465,836.888977,425.710754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,852.304504,629.791992,103.525635,915.434509,706.636475,124.671936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.373169,859.170776,283.277130,,,,,,,,,,,,,,,,,,,,,,780.150024,732.055176,113.653229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,851.628174,629.726074,103.233253,914.187073,706.093262,124.153374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.603027,859.117188,283.373016,,,,,,,,,,,,,,,,,,,,,,779.019470,730.992737,113.910133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,851.040100,629.672363,102.657646,913.250244,705.848938,124.104195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.731812,859.083679,283.268127,,,,,,,,,,,,,,,,,,,,,,777.844910,730.057739,114.105026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,850.219971,629.570740,102.253105,912.828552,705.783691,123.854652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.888062,858.913330,283.284515,,,,,,,,,,,,,,,,,,,,,,777.109375,729.409973,113.789268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,849.018616,629.427917,101.868881,912.613159,705.792542,123.839165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.801514,858.688599,282.898193,,,,,,,,,,,,,,,,,,,,,,776.890503,728.686890,113.457092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,848.016785,629.377930,101.497665,911.960022,705.548157,123.780754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.117798,858.513123,282.523956,,,,,,,,,,,,,,,,,,,,,,776.574280,727.571777,112.958466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,847.436584,629.369324,101.343803,911.085999,705.311523,123.528358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.654175,858.219360,282.305573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,846.793823,629.440918,100.764496,910.278870,705.100342,123.518974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.266113,858.003418,282.184418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,846.231445,629.465332,100.185570,909.029419,705.106506,123.503357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.875977,857.886597,282.151093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.929932,836.238098,424.373749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,845.467041,629.612061,99.450951,908.484375,704.958496,123.457176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.099854,857.785217,282.170410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.013672,836.344727,424.412872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,844.860474,629.637756,99.203865,908.224243,704.924622,123.143272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.377686,857.690796,282.180725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,844.275391,629.681885,99.148964,907.991028,704.918030,122.851860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.673950,857.597290,282.144775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,843.549072,629.731628,98.637100,907.779907,704.876892,122.754723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.115356,857.579712,282.036255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,842.832764,629.790405,98.264015,907.646362,704.817810,122.801064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.557373,857.568665,281.965881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.143860,720.284912,109.369835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,842.300232,629.892517,97.677696,907.025635,704.739014,122.597260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.080688,857.583069,281.841888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.438049,719.605957,109.359367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,841.728149,630.008362,97.259453,906.573853,704.661621,122.505226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.766602,857.619507,281.674194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.190796,718.725952,108.970551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,841.340088,630.210571,97.031288,906.183289,704.637268,122.453285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.472778,857.662659,281.615417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.128784,717.522461,107.775932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,840.627014,630.473877,96.641136,905.845154,704.527771,122.436829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.232544,857.730469,281.565002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.020813,716.035583,106.697060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,840.083984,630.636108,96.267342,905.481934,704.377258,122.417442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.943115,857.871582,281.425476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.911621,715.235535,106.387611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,839.624573,630.873413,95.751541,905.233826,704.180359,122.349739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.664429,858.006226,281.322754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.085144,714.401062,106.231049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,839.255981,631.123718,95.208908,904.943359,704.048523,122.215019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.423584,858.155945,281.304535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.138916,836.984009,423.563416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,838.955688,631.417175,94.801582,904.682556,703.936035,122.173637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.078491,858.199707,281.281464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.439575,837.178223,423.781677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,838.805359,631.708435,94.416687,904.442322,703.825745,122.167435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.694824,858.471558,281.313477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,838.368286,632.032959,94.123055,904.427673,703.833191,122.223289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.245117,858.700684,281.045197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,837.986206,632.402466,93.891823,904.348999,703.815857,122.206024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.837891,858.910156,281.075562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.823364,710.088501,105.048004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,837.583374,632.735657,93.781593,904.297546,703.919434,122.242805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.399658,859.160339,281.015930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.868164,709.369568,105.185562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,837.261902,633.142639,93.863213,904.265747,704.045410,122.225197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.917725,859.426880,280.874420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.877014,709.081970,105.171440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,836.854004,633.460022,93.722267,904.105469,704.130859,122.194977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.583252,859.564697,280.816345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.028503,708.882690,105.106522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,836.652222,633.936523,93.697983,904.015442,704.264771,122.246124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.415771,859.774109,280.727509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.507507,708.875488,105.335091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,836.258972,634.418518,93.542412,903.878174,704.437317,122.306442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.204956,859.989685,280.757996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.962952,708.101929,105.260262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,836.011658,634.770691,93.367676,903.639893,704.679016,122.365822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.885864,860.147949,280.730835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.239197,707.561401,104.896988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,835.885681,634.850403,93.214249,903.724182,704.746338,121.970436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.725830,860.309753,280.762329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.364990,707.128052,104.428955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
