Grasp125
Date:,2025/04/23
Time:,12:59:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
195,,,,,,,,,,,,,1078.999146,814.540649,276.232056,1079.200195,829.143066,187.375687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.464050,699.515198,107.976112,817.312927,623.215454,134.999115,,,,,,,756.479553,689.235718,128.819443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,1078.585815,814.755371,276.469116,1078.994507,829.568115,187.615173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.555725,699.644714,108.470207,816.755676,623.761353,136.617615,,,,,,,756.398315,689.653137,130.341812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,1078.410645,814.970154,276.534149,1078.461548,830.038452,188.003189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.842407,699.775330,109.951958,815.831848,624.034546,137.996536,,,,,,,755.534180,690.085510,132.091812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,1078.265991,815.144653,276.540070,1077.863525,830.543701,188.649796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.422729,700.383606,111.844749,815.228821,624.287781,139.989090,,,,,,,754.775757,690.486267,133.293076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,1077.939819,815.293823,276.529388,1077.334106,830.906555,189.045822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.385620,700.705688,113.730339,814.329163,624.568359,141.797897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,1077.447266,815.512939,276.758667,1076.993530,831.093689,189.202530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.336304,700.784912,114.993820,813.502075,624.988770,143.058319,,,,,,,,,,753.357727,691.221313,136.362335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,1076.697266,815.787048,277.176605,1076.429443,831.434998,189.187347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.731750,700.878540,116.171227,812.455750,625.628174,145.191147,,,,,,,,,,751.595764,691.455261,139.453720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,1075.723267,815.997803,277.652283,1075.659546,831.712402,189.490555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.616028,701.335693,118.849312,811.688660,626.158020,147.009613,,,,,,,,,,750.429382,692.012146,141.751480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,1075.094238,816.079529,277.774109,1074.492432,832.112549,189.984177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.123047,701.766052,120.193588,810.471313,626.348816,148.424332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,1074.555176,816.142517,277.783569,1073.596313,832.397888,190.642426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.752563,701.880371,121.548630,808.817749,626.657654,150.420944,,,,,,,,,,,,,748.293884,692.264587,145.527130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,1073.864014,816.181885,277.951813,1072.746948,832.612793,191.064911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.331055,702.236450,122.872841,807.416260,626.927185,152.189301,,,,,,,,,,,,,746.212341,692.731873,147.999100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,1072.835571,816.305542,278.460938,1071.697388,832.924011,191.338837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.800171,702.663025,124.958298,805.845886,627.013000,154.291199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,1071.699463,816.482544,279.140900,1070.391113,833.270203,191.917252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.590393,703.318359,126.234314,804.092163,627.086487,155.925797,,,,,,,,,,,,,,,,743.091797,693.193542,153.011017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,1071.107910,816.511414,279.378723,1068.937622,833.732605,192.129990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.278015,703.675659,128.152786,802.409363,627.260376,157.470001,,,,,,,,,,,,,,,,741.234253,693.401245,154.456726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,1070.395996,816.687622,279.741058,1067.317871,834.027283,192.782333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.305237,704.463440,130.197449,800.171143,627.335693,159.522461,,,,,,,,,,,,,,,,739.415405,693.873169,157.589615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,1068.488525,816.779541,280.351715,1065.520874,834.473083,193.195679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.377930,705.473328,131.770447,798.193481,627.594238,161.112717,,,,,,,,,,,,,,,,736.461670,694.029541,160.187088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,1066.994507,816.901917,280.315369,1063.932861,834.857178,193.315857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.029663,705.417053,133.231644,795.481812,628.428955,163.366135,,,,,,,,,,,,,,,,734.499451,694.516785,161.850510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,1065.746338,817.069214,280.327515,1061.633789,835.207825,194.037964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.325684,706.125000,135.262329,793.111511,628.868164,164.358078,,,,,,,,,,,,,,,,731.684509,694.888489,163.750473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,1064.165283,817.236511,281.207611,1059.923950,835.595947,194.477615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.975464,706.588318,137.794098,790.382202,629.322876,165.801819,,,,,,,,,,,,,,,,729.276855,695.196106,166.576157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,1062.892456,817.258545,281.629791,1057.265747,835.880066,194.850266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.341125,707.386597,139.157700,787.754761,630.303650,167.868546,,,,,,,,,,,,,,,,725.788086,695.584778,169.046005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,1061.098145,817.447571,281.960083,1055.033813,836.215393,195.114166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.427429,708.553101,140.734467,784.615112,630.343140,169.633850,,,,,,,,,,,,,,,,722.981201,696.238953,170.991699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,1059.099731,817.565063,282.228241,1052.476929,836.529053,195.636124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.198608,708.956848,142.251923,781.568481,631.022888,171.080795,,,,,,,,,,,,,,,,720.234009,696.844116,172.503647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,1057.193237,817.627258,282.547821,1049.567261,836.772644,196.135178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.542358,709.962952,143.649094,778.219543,631.657959,172.718658,,,,,,,,,,,,,,,,716.931213,697.470520,174.010040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,1055.326904,817.725037,283.342255,1046.989990,836.946228,196.622925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.111206,710.463623,144.721497,774.658508,632.403687,174.437851,,,,,,,,,,,,,,,,713.718933,698.002930,175.567688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,1053.414063,817.872070,283.510040,1043.840576,837.258240,196.897446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.371704,710.661804,146.102844,771.407715,632.758179,175.744247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,1050.685669,817.972229,283.834503,1040.603760,837.446045,197.525970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.820435,711.650391,147.622040,767.196594,633.371948,176.950897,,,,,,,,,,,,,,,,,,,705.919617,699.613892,179.812668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,1048.766602,817.991943,284.290405,1037.482788,837.774048,197.838364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.350586,712.536865,148.720184,763.587891,634.196472,178.868881,,,,,,,,,,,,,,,,,,,702.075378,700.399963,181.593307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,1046.182251,817.996155,284.796539,1034.156128,837.966064,198.393326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.930481,713.532959,149.908600,759.443604,635.097839,180.103912,,,,,,,,,,,,,,,,,,,698.470703,701.459473,183.063248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,1043.635498,818.049377,284.969177,1030.531128,838.270020,198.482101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.585876,713.924072,151.869507,755.197632,635.881409,181.337463,,,,,,,,,,,,,,,,,,,694.327393,702.311035,184.353409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,1041.188110,817.905273,285.585358,1027.110229,838.458801,199.419189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.710999,714.813721,152.475555,751.232056,637.099915,182.510941,,,,,,,,,,,,,,,,,,,689.908569,703.229553,185.715576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,1038.340332,818.113953,286.038177,1023.376526,838.554016,199.829636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.972595,715.593323,153.035721,746.874512,638.110291,183.802139,,,,,,,,,,,,,,,,,,,685.804932,704.137085,187.058197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,1035.743408,817.890076,286.133270,1019.602966,838.804626,200.092667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.562012,715.972839,154.493073,742.301941,638.369873,185.235245,,,,,,,,,,,,,,,,,,,681.817322,705.263550,187.841034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,1032.689941,817.881409,286.876526,1015.947021,839.024780,200.360077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.423096,716.654480,155.716537,737.639282,639.211609,186.945831,,,,,,,,,,,,,,,,,,,677.569580,706.450989,188.574463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,1029.656494,817.764221,287.047882,1011.929260,839.129272,200.791763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.127441,716.937378,156.550079,733.080200,640.414734,188.020355,,,,,,,,,,,,,,,,,,,672.648132,707.463440,189.610321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,1026.991089,817.486877,287.451050,1007.764832,839.076538,201.561584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.957520,717.795166,157.285492,728.528076,641.624573,188.619186,,,,,,,,,,,,,,,,,,,668.152466,708.499756,191.051743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,1023.519897,817.451233,287.786438,1003.738953,839.018494,201.872208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.719482,718.638489,157.540131,724.025879,642.450134,189.976898,,,,,,,,,,,,,,,,,,,663.544312,709.654968,192.214569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,1020.588562,817.313416,288.381409,999.651855,838.926575,202.190353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.302856,719.191650,158.151276,718.797485,642.775208,190.897186,,,,,,,,,,,,,,,,,,,658.945679,710.950867,193.073334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,1017.287842,817.001160,288.122467,995.701111,838.739746,202.829681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.520020,720.152466,158.912109,713.635925,643.618286,192.445419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,1014.194519,816.900452,288.780945,991.357666,838.555115,203.325150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.753235,720.743530,159.905045,708.595337,644.546631,193.051453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,1010.403625,816.822754,289.005249,986.825562,838.451843,203.672836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.408875,720.740540,160.398224,703.677002,645.427795,193.254120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,1007.554810,816.397644,289.318359,982.520447,838.231445,204.149719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.267212,721.306396,161.399048,698.683838,646.485107,194.072418,,,,,,,,,,,,,,,,,,,,,,639.894226,715.318665,195.174957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,1003.984070,816.203552,289.651337,978.022766,838.082947,204.569580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.500610,721.402771,162.096725,693.549133,647.506470,194.916595,,,,,,,,,,,,,,,,,,,,,,634.895996,716.234985,195.999207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,1000.377258,815.719971,290.301636,973.374634,837.935547,205.027664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.028137,721.696594,162.017441,688.562561,648.424683,195.594849,,,,,,,,,,,,,,,,,,,,,,630.196899,717.347229,196.399826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,996.819275,815.081848,290.376709,968.994080,837.514893,205.692886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.441284,721.733459,162.247284,683.501953,649.199585,196.176468,,,,,,,,,,,,,,,,,,,,,,625.456848,718.158813,196.588669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,993.480408,814.771545,290.923523,964.808838,836.892212,206.236298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.304871,722.434021,162.653870,678.326904,649.824036,196.466553,,,,,,,,,,,,,,,,,,,,,,620.594055,719.108093,197.183014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,989.906433,814.590820,291.499054,960.370239,836.465149,206.618179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.219360,723.028870,163.548752,673.351379,650.448181,196.850342,,,,,,,,,,,,,,,,,,,,,,615.649902,720.055359,197.785217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,986.287170,813.844604,291.529480,955.835449,836.133301,206.995255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.287476,723.605652,163.816498,668.475037,650.912048,196.792725,,,,,,,,,,,,,,,,,,,,,,611.016418,720.811523,197.756607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,982.566223,813.137878,292.304810,951.585571,835.679199,207.607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.855957,723.946899,163.547913,663.434753,651.485962,197.098572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,979.113342,811.598450,292.237274,947.242004,834.973999,208.127136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.353943,723.629761,163.749207,658.077576,651.512146,197.774399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,942.723877,834.273499,208.505478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.391113,723.784424,163.663284,653.101929,651.622986,198.154358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,938.322083,833.689087,209.137543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.750916,724.105042,163.443863,648.288391,652.017151,198.090637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,,933.997192,833.143799,209.904556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.201721,724.480530,163.424149,643.634521,652.382751,197.735504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,929.466064,832.283752,210.200592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.626465,724.433594,163.793655,639.108032,652.474854,197.124680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,925.095825,831.310303,210.549881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.921143,724.208313,163.837173,634.370667,652.428894,196.904785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,920.715454,830.955017,210.774612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.495972,723.716492,163.802643,629.525635,652.441284,196.993729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,916.670410,830.125183,211.305466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.603516,724.351685,163.248184,624.659058,652.355591,196.328018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,912.619934,829.095215,211.874664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.065308,724.529114,163.101715,619.866882,652.260498,195.965698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,908.296082,828.436646,212.380493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.268188,724.065979,162.552139,615.762207,652.309021,195.151871,,,,,,,,,,,,,,,,,,,,,,,,,561.336609,724.738708,199.208878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,904.399658,827.576111,212.792999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.705078,723.663574,162.026993,611.557190,652.384888,194.031418,,,,,,,,,,,,,,,,,,,,,,,,,557.191772,724.881348,199.035767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,900.453735,826.588928,213.054382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.737671,723.950623,162.018555,607.291321,652.530212,193.656036,,,,,,,,,,,,,,,,,,,,,,,,,552.955017,724.803589,198.619186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,896.201599,825.938660,213.729889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.010925,723.836426,161.393463,602.657166,652.065979,192.987183,,,,,,,,,,,,,,,,,,,,,,,,,548.691772,724.579041,198.283356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,892.405396,824.930115,214.135132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.215515,722.989197,160.970856,598.406006,651.746765,192.233383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,,887.979370,824.117737,214.634003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.733582,723.074829,160.553955,594.640442,651.190857,191.305420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,884.467102,822.935547,215.338623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.907227,723.192871,159.592758,590.392700,650.752197,190.483856,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.973755,724.347290,197.380112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,880.489319,822.018005,215.845505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.878601,722.874817,158.752441,586.202820,650.573303,189.787277,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.935059,723.895447,196.795761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,876.919983,821.325806,215.990189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.854187,722.773254,158.053162,582.644592,650.495483,188.401611,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.975891,723.818665,196.667694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,873.415100,820.384888,216.271255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.209778,722.160706,157.636215,578.697327,650.148132,187.604507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,869.357117,819.372803,216.842957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.176392,722.025452,157.481934,574.962585,649.530579,186.858185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.394104,723.234009,194.347794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
